,blockID,trialNumber,triggerName,timestamp_sys,timestamp_psyc,triggerSent_Serial00
0,pract,-1,StartPractice,1765545519.2749856,540.0059683322906,False
1,pract,0,startFixDisplay,1765545519.2904775,540.0214605331421,False
2,pract,0,startFixPeriod,1765545519.575345,540.3063304424286,False
3,pract,0,TargetPresentation,1765545520.4011621,541.13214802742,False
4,pract,0,TargetDisplacement,1765545520.435539,541.1665239334106,True
5,pract,0,RightResponse,1765545521.6781278,542.4091119766235,False
6,pract,0,FeedbackPeriodStarted,1765545521.691514,542.4224970340729,False
7,pract,1,startFixDisplay,1765545522.1981714,542.9291574954987,False
8,pract,1,startFixPeriod,1765545522.219024,542.9500091075897,False
9,pract,1,TargetPresentation,1765545522.9338188,543.6648046970367,False
10,pract,1,TargetRemoval,1765545523.1419916,543.8729741573334,True
11,pract,1,TargetReappeared,1765545523.391791,544.1227767467499,False
12,pract,1,FeedbackPeriodStarted,1765545525.397161,546.1281442642212,False
13,pract,2,startFixDisplay,1765545525.9035733,546.6345589160919,False
14,pract,2,startFixPeriod,1765545526.2160366,546.9470202922821,False
15,pract,2,TargetPresentation,1765545527.2151895,547.9461727142334,False
16,pract,2,TargetDisplacement,1765545527.3746612,548.1056437492371,True
17,pract,2,RightResponse,1765545528.8254585,549.5564410686493,False
18,pract,2,FeedbackPeriodStarted,1765545528.8319154,549.5628983974457,False
19,pract,3,startFixDisplay,1765545529.338408,550.0693912506104,False
20,pract,3,startFixPeriod,1765545529.3733594,550.1043455600739,False
21,pract,3,TargetPresentation,1765545530.4626904,551.193675994873,False
22,pract,3,TargetDisplacement,1765545530.6221824,551.3531675338745,True
23,pract,3,LeftResponse,1765545531.4691334,552.200117111206,False
24,pract,3,FeedbackPeriodStarted,1765545531.4755676,552.2065517902374,False
25,pract,4,startFixDisplay,1765545531.9821727,552.7131586074829,False
26,pract,4,startFixPeriod,1765545531.9893284,552.7203135490417,False
27,pract,4,TargetPresentation,1765545532.5999289,553.3309147357941,False
28,pract,4,TargetRemoval,1765545532.7593508,553.4903354644775,True
29,pract,4,TargetReappeared,1765545533.009407,553.740392446518,False
30,pract,4,RightResponse,1765545533.710469,554.4414532184601,False
31,pract,4,FeedbackPeriodStarted,1765545533.7169232,554.4479086399078,False
32,pract,5,startFixDisplay,1765545534.2235718,554.9545559883118,False
33,pract,5,startFixPeriod,1765545534.2303944,554.9613778591156,False
34,pract,5,TargetPresentation,1765545534.9245582,555.6555435657501,False
35,pract,5,TargetRemoval,1765545535.0978045,555.82878947258,True
36,pract,5,TargetReappeared,1765545535.3478267,556.0788118839264,False
37,pract,5,RightResponse,1765545535.89634,556.6273250579834,False
38,pract,5,FeedbackPeriodStarted,1765545535.9097323,556.6407175064087,False
39,pract,6,startFixDisplay,1765545536.4162035,557.1471865177155,False
40,pract,6,startFixPeriod,1765545536.4719458,557.2029314041138,False
41,pract,6,TargetPresentation,1765545537.6168952,558.3478808403015,False
42,pract,6,TargetDisplacement,1765545537.755405,558.4863896369934,True
43,pract,6,RightResponse,1765545538.831541,559.5625247955322,False
44,pract,6,FeedbackPeriodStarted,1765545538.8379333,559.568918466568,False
45,pract,7,startFixDisplay,1765545539.344554,560.0755367279053,False
46,pract,7,startFixPeriod,1765545539.351487,560.082469701767,False
47,pract,7,TargetPresentation,1765545539.9553819,560.6863675117493,False
48,pract,7,TargetDisplacement,1765545540.1217196,560.8527045249939,True
49,pract,7,LeftResponse,1765545541.0658417,561.7968256473541,False
50,pract,7,FeedbackPeriodStarted,1765545541.0792246,561.8102073669434,False
51,pract,8,startFixDisplay,1765545541.5858939,562.3168804645538,False
52,pract,8,startFixPeriod,1765545541.6205125,562.3514955043793,False
53,pract,8,TargetPresentation,1765545542.7934096,563.5243935585022,False
54,pract,8,TargetDisplacement,1765545542.8003652,563.5313491821289,True
55,pract,8,RightResponse,1765545543.896942,564.6279270648956,False
56,pract,8,FeedbackPeriodStarted,1765545543.9105291,564.6415143013,False
57,pract,9,startFixDisplay,1765545544.4169421,565.1479275226593,False
58,pract,9,startFixPeriod,1765545544.6669793,565.3979651927948,False
59,pract,9,TargetPresentation,1765545545.6938593,566.4248447418213,False
60,pract,9,TargetDisplacement,1765545545.8671718,566.5981540679932,True
61,pract,9,LeftResponse,1765545546.6934583,567.4244430065155,False
62,pract,9,FeedbackPeriodStarted,1765545546.700019,567.431004524231,False
63,pract,10,startFixDisplay,1765545547.2065294,567.9375147819519,False
64,pract,10,startFixPeriod,1765545547.2621672,567.993150472641,False
65,pract,10,TargetPresentation,1765545548.6430502,569.3740680217743,False
66,pract,10,TargetRemoval,1765545548.6499765,569.3809623718262,True
67,pract,10,TargetReappeared,1765545548.899705,569.6306881904602,False
68,pract,10,RightResponse,1765545549.6078472,570.3388316631317,False
69,pract,10,FeedbackPeriodStarted,1765545549.6212895,570.3522725105286,False
70,pract,11,startFixDisplay,1765545550.127802,570.8587872982025,False
71,pract,11,startFixPeriod,1765545550.3222675,571.053252696991,False
72,pract,11,TargetPresentation,1765545551.8072917,572.538277387619,False
73,pract,11,TargetDisplacement,1765545551.9735873,572.7045724391937,True
74,pract,11,RightResponse,1765545553.0636067,573.7945909500122,False
75,pract,11,FeedbackPeriodStarted,1765545553.0769,573.8078854084015,False
76,pract,12,startFixDisplay,1765545553.5834599,574.3144459724426,False
77,pract,12,startFixPeriod,1765545553.5903447,574.3213300704956,False
78,pract,12,TargetPresentation,1765545554.7494407,575.4804260730743,False
79,pract,12,TargetDisplacement,1765545554.7563832,575.4873690605164,True
80,pract,12,RightResponse,1765545555.4155402,576.146523475647,False
81,pract,12,FeedbackPeriodStarted,1765545555.422472,576.1534576416016,False
82,pract,-1,EndPractice,1765545555.916354,576.6473367214203,False
83,0,0,startFixDisplay,1765545582.7760189,603.5070042610168,False
