0.1500 	EXP 	Input Frame Rate: 144.000 Hz
0.1500 	EXP 	Determined Frame Rate: 144.033 Hz
0.1795 	EXP 	subjectName: 'Sub_03'
0.1795 	EXP 	session: 1
0.1796 	EXP 	language: 'DE'
0.1796 	EXP 	stimChangeType: 'C'
0.1796 	EXP 	nBlocks: 8
0.1796 	EXP 	nTrialsPerBlock: 66
0.1797 	EXP 	dominantEye: 'R'
0.1797 	EXP 	monitorRefreshRate: 144.
0.1798 	EXP 	monitorWidth: 53.36
0.1799 	EXP 	monitorDistance: 65.
0.1799 	EXP 	nTrialsTotal: 528
0.1799 	EXP 	nTrialsMinPractise: 5
0.1800 	EXP 	minSuccessRateInPractise: 0.8
0.1800 	EXP 	blankTimeInSec: 0.25
0.1801 	EXP 	fixSize: 0.5
0.1801 	EXP 	stimDistances: [6 8]
0.1802 	EXP 	holdGazeRadius: 1
0.1802 	EXP 	maxWaitTimeInSec: 2
0.1803 	EXP 	fixationJitterInSec: [0.5 1.5]
0.1803 	EXP 	postResponseBlankTime: 0.5
0.1804 	EXP 	nTrialsFeedback: 6
0.1804 	EXP 	keyMapping: ['left' 'right']
0.1805 	EXP 	samplingRangeInDeg: [-1.50000000e+00 -1.20000000e+00 -9.00000000e-01 -6.00000000e-01
 -3.00000000e-01  2.22044605e-16  3.00000000e-01  6.00000000e-01
  9.00000000e-01  1.20000000e+00  1.50000000e+00]
0.1806 	EXP 	targetSize: 1.
0.1806 	EXP 	scoreIncrement: 10
0.1807 	EXP 	maxContagCondRepeat: 3
0.1807 	EXP 	tagFlipScreen: True
0.1807 	EXP 	screenWidthInPix: 1920
0.1808 	EXP 	screenHeightInPix: 1080
0.1808 	EXP 	Added new global key event: quitKey
0.2638 	WARNING 	fillRGB parameter is deprecated. Please use lineColor and colorSpace instead
0.2640 	WARNING 	lineRGB parameter is deprecated. Please use lineColor and colorSpace instead
0.2677 	EXP 	Removed global key event: 'quitKey'.
7.6568 	DATA 	Keypress: return
8.1722 	EXP 	Device response: <KeyPress from None: t=7.656732559204102, value=return, duration=None>
8.1722 	EXP 	Device response: <KeyPress from None: t=7.656732559204102, value=return, duration=0.1359260082244873>
8.1722 	EXP 	Device response: <KeyPress from None: t=7.984687328338623, value=return, duration=None>
8.1722 	EXP 	Device response: <KeyPress from None: t=7.984687328338623, value=return, duration=0.14410924911499023>
23.7429 	EXP 	Device response: <KeyPress from None: t=23.73673725128174, value=return, duration=None>
23.8549 	DATA 	Keypress: return
23.8549 	DATA 	Keypress: return
23.8993 	EXP 	Device response: <KeyPress from None: t=23.73673725128174, value=return, duration=0.16004133224487305>
53.7478 	EXP 	Device response: <KeyPress from None: t=53.744855880737305, value=right, duration=None>
53.7873 	DATA 	Keypress: right
53.8933 	EXP 	Device response: <KeyPress from None: t=53.744855880737305, value=right, duration=0.14391160011291504>
62.7930 	EXP 	Device response: <KeyPress from None: t=62.7927520275116, value=down, duration=None>
62.8027 	DATA 	Keypress: down
62.9451 	EXP 	Device response: <KeyPress from None: t=62.7927520275116, value=down, duration=0.14408469200134277>
63.5632 	EXP 	Device response: <KeyPress from None: t=63.55272173881531, value=down, duration=None>
63.6295 	DATA 	Keypress: down
63.6570 	EXP 	Device response: <KeyPress from None: t=63.55272173881531, value=down, duration=0.10402321815490723>
64.4250 	EXP 	Device response: <KeyPress from None: t=64.42475152015686, value=down, duration=None>
