trialIndex,blockId,trialType,fixPosition,targetPosition,displacement,shapeInit,contrastInit,fixationDurationInSec,response,result
0,0,Step,-0.0,8.0,0.6000000000000005,1,1,1.318,RightResponse,correct
1,0,Change,0.0,-6.0,-1.2,0,0,1.211,RightResponse,incorrect
2,0,Change,0.0,-8.0,-0.2999999999999998,0,1,0.743,LeftResponse,correct
3,0,Blank,-0.0,6.0,0.30000000000000027,1,0,1.274,RightResponse,correct
4,0,Step,-0.0,6.0,-0.2999999999999998,1,1,1.309,RightResponse,incorrect
5,0,Blank,-0.0,6.0,0.6000000000000005,1,1,1.051,RightResponse,correct
6,0,Change,0.0,-6.0,2.220446049250313e-16,1,0,1.145,LeftResponse,incorrect
7,0,Step,0.0,-8.0,0.30000000000000027,1,0,0.905,LeftResponse,incorrect
8,0,Change,-0.0,6.0,-0.2999999999999998,0,1,0.956,RightResponse,incorrect
9,0,Blank,0.0,-8.0,0.9000000000000004,1,1,0.83,RightResponse,correct
10,0,Change,-0.0,8.0,-0.5999999999999999,0,0,0.916,LeftResponse,correct
11,0,Blank,0.0,-6.0,-0.5999999999999999,0,0,1.086,LeftResponse,correct
12,0,Blank,0.0,-8.0,1.2000000000000002,0,1,1.23,RightResponse,correct
13,0,Step,-0.0,8.0,-1.5,1,1,0.94,RightResponse,incorrect
14,0,Change,-0.0,6.0,0.30000000000000027,1,0,1.093,LeftResponse,incorrect
15,0,Change,-0.0,8.0,0.30000000000000027,0,0,0.523,RightResponse,correct
16,0,Change,-0.0,8.0,1.2000000000000002,1,1,0.674,RightResponse,correct
17,0,Blank,-0.0,8.0,-0.5999999999999999,1,0,0.961,LeftResponse,correct
18,0,Step,0.0,-8.0,0.9000000000000004,0,1,1.049,RightResponse,correct
19,0,Step,-0.0,6.0,-1.2,1,0,0.694,LeftResponse,correct
20,0,Step,0.0,-6.0,1.2000000000000002,1,1,0.869,RightResponse,correct
21,0,Step,-0.0,6.0,1.2000000000000002,1,1,0.736,RightResponse,correct
22,0,Change,0.0,-6.0,1.2000000000000002,1,0,1.06,LeftResponse,incorrect
23,0,Change,0.0,-6.0,-0.8999999999999999,0,0,1.212,LeftResponse,correct
24,0,Step,0.0,-8.0,-0.5999999999999999,0,0,0.923,RightResponse,incorrect
25,0,Change,0.0,-6.0,1.2000000000000002,0,1,1.389,RightResponse,correct
26,0,Change,-0.0,6.0,-0.8999999999999999,0,0,1.391,LeftResponse,correct
27,0,Blank,0.0,-8.0,-1.5,0,0,0.543,LeftResponse,correct
28,0,Change,-0.0,8.0,1.5000000000000004,0,1,1.451,RightResponse,correct
29,0,Change,0.0,-8.0,0.30000000000000027,1,0,1.251,LeftResponse,incorrect
30,0,Step,-0.0,8.0,-1.2,0,0,0.822,LeftResponse,correct
31,0,Blank,0.0,-6.0,-0.5999999999999999,1,1,0.637,LeftResponse,correct
32,0,Step,-0.0,8.0,-0.8999999999999999,0,0,1.024,LeftResponse,correct
33,0,Blank,0.0,-8.0,0.9000000000000004,0,1,0.923,RightResponse,correct
34,0,Step,0.0,-6.0,0.6000000000000005,1,0,0.523,LeftResponse,incorrect
35,0,Step,0.0,-8.0,0.9000000000000004,1,0,0.582,LeftResponse,incorrect
36,0,Blank,0.0,-8.0,1.2000000000000002,1,0,0.697,RightResponse,correct
37,0,Change,0.0,-6.0,-0.8999999999999999,1,1,1.197,LeftResponse,correct
38,0,Blank,0.0,-6.0,2.220446049250313e-16,1,0,0.958,RightResponse,correct
39,0,Step,-0.0,8.0,0.9000000000000004,0,1,0.674,LeftResponse,incorrect
40,0,Change,0.0,-6.0,2.220446049250313e-16,0,1,0.997,RightResponse,correct
41,0,Blank,0.0,-8.0,1.5000000000000004,1,1,1.202,RightResponse,correct
42,0,Blank,-0.0,8.0,0.9000000000000004,1,0,0.609,RightResponse,correct
43,0,Blank,0.0,-8.0,-0.8999999999999999,1,0,1.499,LeftResponse,correct
44,0,Blank,0.0,-6.0,-1.5,0,1,0.731,LeftResponse,correct
45,0,Step,0.0,-8.0,1.2000000000000002,0,1,0.943,RightResponse,correct
46,0,Blank,0.0,-6.0,0.6000000000000005,1,0,0.909,RightResponse,correct
47,0,Step,0.0,-6.0,1.2000000000000002,1,0,0.577,RightResponse,correct
48,0,Change,0.0,-8.0,0.6000000000000005,0,0,0.64,LeftResponse,incorrect
49,0,Change,-0.0,8.0,-0.8999999999999999,0,0,0.81,LeftResponse,correct
50,0,Blank,0.0,-8.0,-1.2,1,1,1.305,LeftResponse,correct
51,0,Blank,0.0,-6.0,1.2000000000000002,1,1,0.85,RightResponse,correct
