trialIndex,blockId,trialType,fixPosition,targetPosition,displacement,shapeInit,contrastInit,fixationDurationInSec,response,result
0,0,Change,0.0,-8.0,-0.8999999999999999,1,0,0.615,LeftResponse,correct
1,0,Blank,-0.0,8.0,2.220446049250313e-16,1,0,1.278,LeftResponse,incorrect
2,0,Step,-0.0,6.0,-0.8999999999999999,0,1,0.62,LeftResponse,correct
3,0,Blank,-0.0,8.0,-0.2999999999999998,1,0,0.82,LeftResponse,correct
4,0,Blank,-0.0,6.0,-0.8999999999999999,1,1,0.975,LeftResponse,correct
5,0,Blank,0.0,-8.0,0.6000000000000005,0,0,0.793,RightResponse,correct
6,0,Change,-0.0,8.0,-0.5999999999999999,1,1,0.877,LeftResponse,correct
7,0,Change,-0.0,6.0,1.5000000000000004,1,1,0.86,RightResponse,correct
8,0,Step,0.0,-8.0,0.6000000000000005,1,1,1.001,RightResponse,correct
9,0,Change,0.0,-8.0,0.9000000000000004,0,0,1.39,RightResponse,correct
10,0,Blank,-0.0,6.0,-0.8999999999999999,0,0,1.344,LeftResponse,correct
11,0,Step,0.0,-8.0,-0.8999999999999999,0,0,1.257,RightResponse,incorrect
12,0,Step,-0.0,8.0,-1.2,1,0,1.39,LeftResponse,correct
13,0,Step,0.0,-8.0,1.5000000000000004,0,1,0.702,RightResponse,correct
14,0,Blank,-0.0,8.0,-0.8999999999999999,1,0,0.696,LeftResponse,correct
15,0,Blank,0.0,-8.0,-0.8999999999999999,1,1,0.901,RightResponse,incorrect
16,0,Blank,-0.0,8.0,1.5000000000000004,1,0,1.47,RightResponse,correct
17,0,Change,0.0,-8.0,-0.5999999999999999,1,0,1.165,LeftResponse,correct
18,0,Blank,0.0,-6.0,-0.8999999999999999,0,1,0.78,LeftResponse,correct
19,0,Change,-0.0,6.0,-0.8999999999999999,0,0,1.422,LeftResponse,correct
20,0,Blank,-0.0,6.0,0.30000000000000027,1,0,1.178,RightResponse,correct
21,0,Change,0.0,-8.0,0.9000000000000004,1,1,0.853,RightResponse,correct
22,0,Change,0.0,-8.0,0.9000000000000004,0,1,1.075,RightResponse,correct
23,0,Step,-0.0,6.0,0.6000000000000005,0,0,1.209,LeftResponse,incorrect
24,0,Blank,0.0,-8.0,2.220446049250313e-16,0,1,0.961,RightResponse,correct
25,0,Step,0.0,-6.0,-0.5999999999999999,1,0,1.241,RightResponse,incorrect
26,0,Step,-0.0,6.0,0.9000000000000004,0,1,0.597,NoResponse,invalid
27,0,Change,0.0,-6.0,-1.2,0,0,0.633,LeftResponse,correct
28,0,Step,-0.0,8.0,-0.8999999999999999,0,1,0.632,NoResponse,invalid
29,0,Step,0.0,-8.0,-0.8999999999999999,1,1,1.044,RightResponse,incorrect
30,0,Step,-0.0,6.0,-0.2999999999999998,1,1,0.919,LeftResponse,correct
31,0,Step,-0.0,6.0,2.220446049250313e-16,0,0,0.642,RightResponse,correct
32,0,Blank,0.0,-8.0,-1.2,1,0,1.08,LeftResponse,correct
33,0,Change,0.0,-8.0,-0.8999999999999999,1,1,0.527,NoResponse,invalid
34,0,Change,-0.0,6.0,-1.2,0,1,1.364,LeftResponse,correct
35,0,Blank,-0.0,8.0,-1.5,1,0,1.318,LeftResponse,correct
36,0,Change,0.0,-6.0,1.5000000000000004,0,0,1.311,RightResponse,correct
37,0,Step,-0.0,6.0,-0.8999999999999999,0,0,0.753,LeftResponse,correct
38,0,Change,0.0,-6.0,0.30000000000000027,1,1,1.142,RightResponse,correct
39,0,Step,0.0,-6.0,-0.8999999999999999,1,1,1.123,LeftResponse,correct
40,0,Blank,0.0,-6.0,0.6000000000000005,0,1,1.201,RightResponse,correct
41,0,Step,-0.0,8.0,-0.2999999999999998,1,1,0.891,LeftResponse,correct
42,0,Change,0.0,-6.0,1.2000000000000002,0,1,1.355,RightResponse,correct
43,0,Change,0.0,-8.0,-0.2999999999999998,1,1,0.581,RightResponse,incorrect
44,0,Blank,0.0,-6.0,-0.5999999999999999,0,1,1.313,LeftResponse,correct
45,0,Step,-0.0,8.0,0.9000000000000004,1,0,0.792,RightResponse,correct
46,0,Step,0.0,-8.0,0.30000000000000027,0,0,1.495,LeftResponse,incorrect
47,0,Blank,0.0,-6.0,-0.5999999999999999,1,0,0.513,LeftResponse,correct
48,0,Step,0.0,-8.0,0.9000000000000004,0,0,0.674,RightResponse,correct
49,0,Blank,-0.0,8.0,-0.5999999999999999,1,1,1.055,LeftResponse,correct
50,0,Change,-0.0,6.0,-0.8999999999999999,0,1,1.269,LeftResponse,correct
51,0,Blank,-0.0,8.0,-1.5,0,0,0.85,LeftResponse,correct
52,0,Change,0.0,-6.0,0.30000000000000027,0,0,0.825,RightResponse,correct
53,0,Blank,-0.0,8.0,0.6000000000000005,0,0,0.788,RightResponse,correct
54,0,Change,-0.0,8.0,0.9000000000000004,1,1,1.201,RightResponse,correct
55,0,Step,0.0,-6.0,0.6000000000000005,1,0,1.06,RightResponse,correct
56,0,Blank,-0.0,6.0,0.6000000000000005,1,1,0.625,RightResponse,correct
57,0,Blank,0.0,-6.0,-1.2,0,0,0.892,LeftResponse,correct
58,0,Change,-0.0,6.0,1.5000000000000004,0,0,1.137,RightResponse,correct
59,0,Change,0.0,-8.0,-1.2,1,1,1.157,LeftResponse,correct
60,0,Blank,0.0,-8.0,0.6000000000000005,0,1,0.525,RightResponse,correct
61,0,Step,-0.0,6.0,2.220446049250313e-16,1,1,1.369,RightResponse,correct
62,0,Step,-0.0,8.0,-1.2,0,1,1.221,LeftResponse,correct
63,0,Blank,0.0,-8.0,0.9000000000000004,1,0,0.574,RightResponse,correct
64,0,Change,-0.0,8.0,-0.8999999999999999,0,0,1.181,LeftResponse,correct
65,0,Blank,0.0,-6.0,1.5000000000000004,0,1,0.858,RightResponse,correct
66,1,Change,-0.0,6.0,-1.2,1,1,0.887,LeftResponse,correct
67,1,Blank,0.0,-8.0,-1.5,0,1,1.095,LeftResponse,correct
68,1,Step,0.0,-6.0,-1.2,0,0,1.231,RightResponse,incorrect
69,1,Step,0.0,-8.0,2.220446049250313e-16,1,1,0.723,NoResponse,invalid
70,1,Blank,0.0,-8.0,0.9000000000000004,1,1,1.268,RightResponse,correct
71,1,Step,0.0,-8.0,1.5000000000000004,0,0,0.585,RightResponse,correct
72,1,Blank,-0.0,8.0,2.220446049250313e-16,1,1,0.71,RightResponse,correct
73,1,Change,-0.0,6.0,-0.2999999999999998,1,0,0.678,LeftResponse,correct
74,1,Change,0.0,-8.0,2.220446049250313e-16,0,0,1.328,RightResponse,correct
75,1,Step,-0.0,8.0,0.30000000000000027,0,0,0.796,LeftResponse,incorrect
76,1,Blank,0.0,-6.0,-0.2999999999999998,0,1,0.858,LeftResponse,correct
77,1,Step,-0.0,6.0,1.2000000000000002,1,0,1.26,RightResponse,correct
78,1,Blank,-0.0,6.0,0.9000000000000004,1,1,1.163,RightResponse,correct
79,1,Change,0.0,-6.0,1.2000000000000002,1,1,1.368,RightResponse,correct
80,1,Step,-0.0,6.0,0.9000000000000004,1,0,1.331,LeftResponse,incorrect
81,1,Change,-0.0,6.0,0.6000000000000005,0,1,0.638,RightResponse,correct
82,1,Change,0.0,-8.0,1.2000000000000002,0,0,0.965,RightResponse,correct
83,1,Step,-0.0,8.0,1.2000000000000002,1,0,1.22,RightResponse,correct
84,1,Step,0.0,-6.0,0.9000000000000004,1,0,1.398,LeftResponse,incorrect
85,1,Change,-0.0,8.0,-0.8999999999999999,1,1,1.098,LeftResponse,correct
86,1,Blank,-0.0,6.0,0.6000000000000005,0,1,0.889,RightResponse,correct
87,1,Change,0.0,-6.0,2.220446049250313e-16,1,1,1.462,RightResponse,correct
88,1,Change,-0.0,8.0,0.6000000000000005,0,1,1.19,LeftResponse,incorrect
89,1,Change,-0.0,8.0,-0.2999999999999998,1,1,1.103,LeftResponse,correct
90,1,Blank,-0.0,6.0,2.220446049250313e-16,0,0,1.294,RightResponse,correct
91,1,Step,-0.0,8.0,0.30000000000000027,1,1,0.72,RightResponse,correct
92,1,Blank,-0.0,8.0,0.6000000000000005,0,1,1.268,RightResponse,correct
93,1,Blank,-0.0,8.0,1.2000000000000002,0,1,0.66,RightResponse,correct
94,1,Change,0.0,-8.0,2.220446049250313e-16,0,1,0.712,RightResponse,correct
95,1,Step,-0.0,8.0,-1.2,1,1,0.619,RightResponse,incorrect
96,1,Step,0.0,-8.0,-1.5,1,0,1.242,LeftResponse,correct
97,1,Change,0.0,-8.0,1.5000000000000004,0,0,0.846,RightResponse,correct
98,1,Step,-0.0,8.0,-0.8999999999999999,1,1,0.685,RightResponse,incorrect
99,1,Blank,0.0,-6.0,0.9000000000000004,0,1,1.004,RightResponse,correct
100,1,Change,0.0,-8.0,-1.2,1,0,0.691,LeftResponse,correct
101,1,Blank,0.0,-8.0,2.220446049250313e-16,0,0,1.007,LeftResponse,incorrect
102,1,Step,-0.0,8.0,-0.5999999999999999,0,0,1.196,RightResponse,incorrect
103,1,Step,0.0,-6.0,2.220446049250313e-16,0,1,1.17,LeftResponse,incorrect
104,1,Step,-0.0,6.0,0.6000000000000005,1,1,1.114,RightResponse,correct
105,1,Change,-0.0,8.0,1.5000000000000004,0,1,0.718,RightResponse,correct
106,1,Blank,0.0,-6.0,-1.2,0,1,1.414,LeftResponse,correct
107,1,Step,-0.0,6.0,-0.5999999999999999,0,0,0.902,RightResponse,incorrect
108,1,Change,-0.0,6.0,2.220446049250313e-16,0,1,0.77,LeftResponse,incorrect
109,1,Step,0.0,-8.0,0.6000000000000005,0,1,0.735,RightResponse,correct
110,1,Change,0.0,-8.0,0.6000000000000005,1,0,0.601,LeftResponse,incorrect
111,1,Step,-0.0,6.0,1.5000000000000004,0,1,0.725,RightResponse,correct
112,1,Blank,-0.0,8.0,-0.5999999999999999,0,1,0.624,LeftResponse,correct
113,1,Change,0.0,-6.0,-0.2999999999999998,0,0,0.645,LeftResponse,correct
114,1,Blank,-0.0,8.0,-0.2999999999999998,1,1,0.832,RightResponse,incorrect
115,1,Change,0.0,-6.0,-1.2,1,0,0.849,LeftResponse,correct
116,1,Step,0.0,-6.0,-1.2,0,1,0.919,LeftResponse,correct
117,1,Change,0.0,-6.0,-1.2,0,1,0.547,LeftResponse,correct
118,1,Step,-0.0,6.0,1.2000000000000002,0,0,0.713,RightResponse,correct
119,1,Blank,-0.0,6.0,1.5000000000000004,1,1,0.786,RightResponse,correct
120,1,Step,0.0,-6.0,-1.5,0,1,1.217,LeftResponse,correct
121,1,Step,0.0,-6.0,-0.2999999999999998,1,1,0.522,LeftResponse,correct
122,1,Step,0.0,-6.0,0.30000000000000027,1,1,1.481,LeftResponse,incorrect
123,1,Blank,0.0,-8.0,1.5000000000000004,1,0,0.772,RightResponse,correct
124,1,Step,0.0,-6.0,1.5000000000000004,0,1,1.308,RightResponse,correct
125,1,Blank,0.0,-6.0,2.220446049250313e-16,0,0,1.084,LeftResponse,incorrect
126,1,Step,-0.0,6.0,2.220446049250313e-16,0,1,0.742,RightResponse,correct
127,1,Blank,0.0,-8.0,1.2000000000000002,1,1,1.415,RightResponse,correct
128,1,Change,-0.0,8.0,1.2000000000000002,1,0,0.632,RightResponse,correct
129,1,Step,0.0,-8.0,-1.5,0,0,0.956,LeftResponse,correct
130,1,Blank,0.0,-8.0,0.30000000000000027,1,0,0.801,RightResponse,correct
131,1,Blank,0.0,-8.0,0.30000000000000027,0,0,1.094,LeftResponse,incorrect
132,2,Step,0.0,-6.0,-0.8999999999999999,0,0,0.66,LeftResponse,correct
133,2,Step,-0.0,6.0,-1.2,0,0,1.008,LeftResponse,correct
134,2,Blank,0.0,-8.0,0.6000000000000005,1,1,1.135,RightResponse,correct
135,2,Change,-0.0,8.0,0.30000000000000027,0,1,0.672,RightResponse,correct
136,2,Step,0.0,-8.0,1.5000000000000004,1,0,1.474,RightResponse,correct
137,2,Step,-0.0,8.0,-1.2,0,0,0.909,LeftResponse,correct
138,2,Step,0.0,-8.0,-1.2,1,0,0.934,LeftResponse,correct
139,2,Step,-0.0,8.0,0.6000000000000005,0,0,1.129,RightResponse,correct
140,2,Blank,0.0,-6.0,0.6000000000000005,1,0,0.925,RightResponse,correct
141,2,Step,0.0,-8.0,-1.5,1,1,0.919,LeftResponse,correct
142,2,Blank,-0.0,6.0,-1.2,1,0,1.03,LeftResponse,correct
143,2,Change,-0.0,8.0,-0.5999999999999999,0,1,0.647,RightResponse,incorrect
144,2,Change,-0.0,8.0,0.6000000000000005,1,0,1.085,RightResponse,correct
145,2,Change,-0.0,6.0,0.30000000000000027,0,1,1.077,RightResponse,correct
146,2,Change,0.0,-8.0,-0.5999999999999999,0,0,1.418,LeftResponse,correct
147,2,Step,0.0,-8.0,-0.2999999999999998,1,1,1.055,LeftResponse,correct
148,2,Step,0.0,-6.0,0.9000000000000004,0,0,0.914,LeftResponse,incorrect
149,2,Blank,-0.0,6.0,-1.5,1,0,0.843,LeftResponse,correct
150,2,Change,0.0,-6.0,-0.5999999999999999,1,0,1.382,LeftResponse,correct
151,2,Step,0.0,-6.0,-1.2,1,0,1.267,LeftResponse,correct
152,2,Change,0.0,-6.0,1.5000000000000004,0,1,1.073,RightResponse,correct
153,2,Blank,-0.0,6.0,-0.2999999999999998,0,1,0.664,LeftResponse,correct
154,2,Change,0.0,-8.0,1.2000000000000002,1,1,1.409,NoSaccadeMade,invalid
155,2,Step,0.0,-6.0,-1.5,0,0,0.798,LeftResponse,correct
156,2,Step,0.0,-6.0,0.30000000000000027,0,1,0.621,LeftResponse,incorrect
157,2,Step,-0.0,6.0,0.30000000000000027,0,1,1.052,RightResponse,correct
158,2,Blank,0.0,-6.0,0.30000000000000027,1,1,0.74,RightResponse,correct
159,2,Change,-0.0,6.0,0.9000000000000004,0,0,0.903,RightResponse,correct
160,2,Blank,-0.0,6.0,0.30000000000000027,1,1,0.528,RightResponse,correct
161,2,Blank,-0.0,6.0,0.9000000000000004,0,1,1.428,RightResponse,correct
162,2,Step,-0.0,8.0,-0.5999999999999999,0,1,1.022,NoResponse,invalid
163,2,Change,0.0,-8.0,-1.5,0,1,1.36,LeftResponse,correct
164,2,Blank,-0.0,6.0,0.30000000000000027,0,0,0.619,RightResponse,correct
165,2,Blank,-0.0,6.0,-0.5999999999999999,0,0,1.378,LeftResponse,correct
166,2,Blank,-0.0,8.0,-1.2,1,1,1.437,LeftResponse,correct
167,2,Blank,-0.0,8.0,-1.5,1,1,0.695,LeftResponse,correct
168,2,Blank,0.0,-8.0,-1.5,1,0,1.361,RightResponse,incorrect
169,2,Change,-0.0,6.0,-0.5999999999999999,0,1,1.469,LeftResponse,correct
170,2,Blank,0.0,-6.0,1.5000000000000004,0,0,0.928,RightResponse,correct
171,2,Blank,0.0,-8.0,1.2000000000000002,0,0,1.263,RightResponse,correct
172,2,Step,-0.0,6.0,0.30000000000000027,1,1,1.474,RightResponse,correct
173,2,Step,-0.0,6.0,-0.8999999999999999,1,0,0.827,LeftResponse,correct
174,2,Step,0.0,-6.0,-0.5999999999999999,1,1,0.695,LeftResponse,correct
175,2,Blank,0.0,-6.0,-1.5,0,0,0.693,LeftResponse,correct
176,2,Change,-0.0,8.0,-0.2999999999999998,0,0,1.138,LeftResponse,correct
177,2,Change,0.0,-8.0,0.6000000000000005,1,1,0.768,LeftResponse,incorrect
178,2,Blank,0.0,-6.0,2.220446049250313e-16,0,1,1.131,LeftResponse,incorrect
179,2,Step,0.0,-6.0,2.220446049250313e-16,0,0,0.715,NoResponse,invalid
180,2,Change,0.0,-6.0,-1.5,0,1,0.795,LeftResponse,correct
181,2,Step,-0.0,8.0,0.6000000000000005,0,1,1.107,RightResponse,correct
182,2,Step,-0.0,8.0,-0.2999999999999998,1,0,1.118,RightResponse,incorrect
183,2,Blank,-0.0,6.0,-1.5,0,0,1.093,LeftResponse,correct
184,2,Change,-0.0,6.0,-1.5,1,1,0.574,LeftResponse,correct
185,2,Step,0.0,-6.0,-0.8999999999999999,1,0,1.148,LeftResponse,correct
186,2,Change,0.0,-8.0,-0.5999999999999999,0,1,1.217,RightResponse,incorrect
187,2,Blank,0.0,-6.0,-1.5,1,0,1.467,LeftResponse,correct
188,2,Change,-0.0,8.0,1.2000000000000002,0,0,1.244,RightResponse,correct
189,2,Blank,0.0,-6.0,0.30000000000000027,0,1,1.076,RightResponse,correct
190,2,Step,0.0,-6.0,-0.2999999999999998,0,1,1.267,LeftResponse,correct
191,2,Blank,-0.0,8.0,1.2000000000000002,1,1,1.075,RightResponse,correct
192,2,Blank,-0.0,8.0,0.6000000000000005,1,1,1.121,RightResponse,correct
193,2,Step,0.0,-6.0,0.30000000000000027,0,0,0.964,LeftResponse,incorrect
194,2,Change,-0.0,8.0,2.220446049250313e-16,0,1,0.529,RightResponse,correct
195,2,Change,0.0,-6.0,1.5000000000000004,1,0,1.134,RightResponse,correct
196,2,Change,0.0,-6.0,0.6000000000000005,1,0,1.293,LeftResponse,incorrect
197,2,Step,0.0,-8.0,1.2000000000000002,0,0,0.804,LeftResponse,incorrect
198,3,Change,-0.0,8.0,0.9000000000000004,0,0,1.423,RightResponse,correct
199,3,Step,-0.0,6.0,-0.2999999999999998,0,0,1.298,RightResponse,incorrect
200,3,Step,-0.0,8.0,2.220446049250313e-16,0,0,0.961,RightResponse,correct
201,3,Change,-0.0,6.0,-0.5999999999999999,1,1,1.358,LeftResponse,correct
202,3,Blank,-0.0,6.0,-1.2,1,1,1.219,LeftResponse,correct
203,3,Step,-0.0,6.0,-1.5,0,0,0.699,LeftResponse,correct
204,3,Change,0.0,-6.0,-1.5,1,0,0.783,LeftResponse,correct
205,3,Change,-0.0,6.0,2.220446049250313e-16,1,0,0.805,LeftResponse,incorrect
206,3,Blank,0.0,-8.0,0.9000000000000004,0,0,0.561,RightResponse,correct
207,3,Change,0.0,-8.0,0.6000000000000005,0,1,1.234,RightResponse,correct
208,3,Step,0.0,-6.0,1.5000000000000004,1,1,1.152,RightResponse,correct
209,3,Step,0.0,-8.0,0.30000000000000027,1,0,1.077,LeftResponse,incorrect
210,3,Change,-0.0,8.0,-0.2999999999999998,1,0,0.978,LeftResponse,correct
211,3,Step,-0.0,8.0,1.5000000000000004,1,1,0.6,RightResponse,correct
212,3,Change,-0.0,6.0,1.5000000000000004,1,0,1.289,RightResponse,correct
213,3,Blank,-0.0,8.0,0.30000000000000027,1,1,1.345,RightResponse,correct
214,3,Blank,0.0,-6.0,-0.5999999999999999,1,1,0.621,LeftResponse,correct
215,3,Step,-0.0,8.0,0.6000000000000005,1,1,1.12,RightResponse,correct
216,3,Blank,-0.0,6.0,1.2000000000000002,0,1,1.299,RightResponse,correct
217,3,Step,0.0,-8.0,0.30000000000000027,1,1,1.068,LeftResponse,incorrect
218,3,Change,-0.0,8.0,0.9000000000000004,1,0,1.403,RightResponse,correct
219,3,Blank,-0.0,6.0,0.9000000000000004,0,0,0.622,RightResponse,correct
220,3,Blank,0.0,-6.0,-1.2,1,1,1.142,LeftResponse,correct
221,3,Blank,0.0,-8.0,1.2000000000000002,0,1,0.584,RightResponse,correct
222,3,Change,-0.0,6.0,0.9000000000000004,1,0,1.348,RightResponse,correct
223,3,Step,-0.0,8.0,-0.2999999999999998,0,0,0.505,LeftResponse,correct
224,3,Blank,-0.0,8.0,0.9000000000000004,0,0,0.699,RightResponse,correct
225,3,Change,0.0,-8.0,2.220446049250313e-16,1,0,1.446,LeftResponse,incorrect
226,3,Change,0.0,-6.0,0.9000000000000004,0,1,0.59,RightResponse,correct
227,3,Step,-0.0,6.0,-0.5999999999999999,1,0,1.46,RightResponse,incorrect
228,3,Change,-0.0,6.0,2.220446049250313e-16,1,1,1.081,RightResponse,correct
229,3,Change,0.0,-8.0,1.5000000000000004,0,1,1.079,RightResponse,correct
230,3,Change,0.0,-8.0,0.9000000000000004,1,0,1.432,RightResponse,correct
231,3,Change,0.0,-6.0,-0.8999999999999999,0,1,0.846,LeftResponse,correct
232,3,Change,-0.0,8.0,1.5000000000000004,1,0,0.516,RightResponse,correct
233,3,Change,-0.0,6.0,0.9000000000000004,0,1,1.135,RightResponse,correct
234,3,Step,0.0,-6.0,1.5000000000000004,0,0,0.945,RightResponse,correct
235,3,Change,-0.0,6.0,1.5000000000000004,0,1,0.521,RightResponse,correct
236,3,Blank,0.0,-8.0,1.5000000000000004,1,1,1.317,RightResponse,correct
237,3,Blank,-0.0,8.0,-0.5999999999999999,0,0,1.413,LeftResponse,correct
238,3,Blank,0.0,-6.0,-0.2999999999999998,1,0,0.818,RightResponse,incorrect
239,3,Blank,0.0,-8.0,-0.8999999999999999,0,0,1.356,LeftResponse,correct
240,3,Blank,-0.0,8.0,0.6000000000000005,1,0,0.617,LeftResponse,incorrect
241,3,Change,0.0,-6.0,-0.8999999999999999,0,0,1.236,LeftResponse,correct
242,3,Change,0.0,-6.0,1.2000000000000002,1,0,1.023,RightResponse,correct
243,3,Change,-0.0,6.0,0.30000000000000027,1,0,1.409,RightResponse,correct
244,3,Change,-0.0,8.0,0.6000000000000005,0,0,0.51,RightResponse,correct
245,3,Change,0.0,-6.0,1.5000000000000004,1,1,1.007,RightResponse,correct
246,3,Change,-0.0,6.0,0.6000000000000005,1,0,1.015,RightResponse,correct
247,3,Change,-0.0,8.0,-0.8999999999999999,1,0,0.652,LeftResponse,correct
248,3,Blank,-0.0,8.0,-1.2,0,1,0.563,LeftResponse,correct
249,3,Blank,-0.0,8.0,-0.8999999999999999,0,0,0.568,LeftResponse,correct
250,3,Change,-0.0,8.0,1.5000000000000004,0,0,0.724,RightResponse,correct
251,3,Step,-0.0,8.0,-0.8999999999999999,0,0,0.661,LeftResponse,correct
252,3,Change,-0.0,6.0,-0.2999999999999998,0,1,1.018,LeftResponse,correct
253,3,Blank,0.0,-6.0,1.2000000000000002,1,1,1.337,RightResponse,correct
254,3,Step,0.0,-8.0,-1.2,0,1,0.603,LeftResponse,correct
255,3,Blank,0.0,-6.0,1.2000000000000002,1,0,1.222,RightResponse,correct
256,3,Change,0.0,-8.0,-1.5,1,0,1.319,LeftResponse,correct
257,3,Step,0.0,-8.0,2.220446049250313e-16,0,1,1.036,NoSaccadeMade,invalid
258,3,Blank,0.0,-8.0,1.5000000000000004,0,1,1.172,RightResponse,correct
259,3,Blank,-0.0,6.0,-0.5999999999999999,0,1,1.236,LeftResponse,correct
260,3,Blank,-0.0,6.0,2.220446049250313e-16,1,0,0.786,LeftResponse,incorrect
261,3,Blank,-0.0,6.0,-0.8999999999999999,0,1,1.027,LeftResponse,correct
262,3,Change,-0.0,6.0,-0.2999999999999998,0,0,0.742,RightResponse,incorrect
263,3,Blank,0.0,-8.0,-1.2,0,0,0.644,LeftResponse,correct
264,4,Step,0.0,-8.0,-0.5999999999999999,0,1,0.887,LeftResponse,correct
265,4,Change,0.0,-8.0,-1.2,0,0,1.13,LeftResponse,correct
266,4,Step,0.0,-8.0,-1.5,0,1,1.293,LeftResponse,correct
267,4,Blank,0.0,-6.0,2.220446049250313e-16,1,1,1.455,RightResponse,correct
268,4,Step,0.0,-8.0,-0.8999999999999999,1,0,0.781,LeftResponse,correct
269,4,Change,0.0,-8.0,2.220446049250313e-16,1,1,1.434,RightResponse,correct
270,4,Step,-0.0,8.0,0.30000000000000027,1,0,1.2,RightResponse,correct
271,4,Blank,-0.0,6.0,0.6000000000000005,1,0,1.118,RightResponse,correct
272,4,Change,0.0,-8.0,-0.5999999999999999,1,1,1.326,LeftResponse,correct
273,4,Step,0.0,-6.0,1.2000000000000002,0,1,0.786,RightResponse,correct
274,4,Change,-0.0,8.0,-1.5,1,0,1.268,LeftResponse,correct
275,4,Step,0.0,-8.0,1.5000000000000004,1,1,1.03,RightResponse,correct
