trialIndex,blockId,trialType,fixPosition,targetPosition,displacement,shapeInit,contrastInit,fixationDurationInSec,response,result
54,0,Blank,0.0,-8.0,-1.2,0,1,1.471,LeftResponse,correct
55,0,Step,-0.0,8.0,0.6000000000000005,0,0,0.989,RightResponse,correct
56,0,Blank,-0.0,6.0,0.6000000000000005,0,1,1.026,RightResponse,correct
57,0,Blank,0.0,-8.0,-1.5,0,0,0.827,LeftResponse,correct
58,0,Blank,-0.0,6.0,-0.5999999999999999,0,1,0.737,RightResponse,incorrect
59,0,Change,-0.0,6.0,0.30000000000000027,1,1,1.165,RightResponse,correct
60,0,Step,0.0,-6.0,-1.2,0,0,1.003,LeftResponse,correct
61,0,Change,0.0,-6.0,-0.8999999999999999,0,1,0.824,LeftResponse,correct
62,0,Change,0.0,-8.0,-0.8999999999999999,0,0,0.668,LeftResponse,correct
63,0,Blank,0.0,-8.0,0.9000000000000004,0,0,1.347,RightResponse,correct
64,0,Step,0.0,-8.0,0.6000000000000005,0,0,1.426,LeftResponse,incorrect
65,0,Change,0.0,-6.0,-1.2,1,0,0.854,LeftResponse,correct
66,1,Change,0.0,-8.0,2.220446049250313e-16,1,0,0.899,LeftResponse,incorrect
67,1,Step,0.0,-8.0,0.30000000000000027,0,0,0.558,LeftResponse,incorrect
68,1,Blank,-0.0,8.0,1.5000000000000004,1,1,1.288,RightResponse,correct
69,1,Step,-0.0,8.0,0.6000000000000005,0,1,1.186,RightResponse,correct
70,1,Blank,0.0,-8.0,-0.8999999999999999,1,1,1.212,LeftResponse,correct
71,1,Step,-0.0,8.0,0.9000000000000004,1,1,0.542,RightResponse,correct
72,1,Blank,-0.0,6.0,-0.2999999999999998,1,1,0.759,LeftResponse,correct
73,1,Blank,-0.0,8.0,1.2000000000000002,1,1,0.898,RightResponse,correct
74,1,Blank,0.0,-6.0,-0.5999999999999999,0,1,0.837,RightResponse,incorrect
75,1,Blank,0.0,-6.0,2.220446049250313e-16,0,0,0.86,RightResponse,correct
76,1,Change,0.0,-6.0,0.30000000000000027,1,0,0.644,LeftResponse,incorrect
77,1,Blank,-0.0,8.0,0.9000000000000004,1,0,0.769,RightResponse,correct
78,1,Change,0.0,-8.0,0.30000000000000027,0,1,1.228,LeftResponse,incorrect
79,1,Change,-0.0,8.0,-0.8999999999999999,0,1,1.119,RightResponse,incorrect
80,1,Change,0.0,-6.0,1.2000000000000002,0,1,1.26,LeftResponse,incorrect
81,1,Change,-0.0,8.0,1.5000000000000004,1,0,1.337,RightResponse,correct
82,1,Blank,0.0,-6.0,0.30000000000000027,0,0,1.304,LeftResponse,incorrect
83,1,Change,-0.0,8.0,-0.8999999999999999,0,0,1.451,RightResponse,incorrect
84,1,Blank,0.0,-8.0,-0.2999999999999998,1,0,0.984,LeftResponse,correct
85,1,Blank,-0.0,8.0,1.2000000000000002,0,0,0.97,RightResponse,correct
86,1,Step,0.0,-6.0,-1.5,1,1,0.818,LeftResponse,correct
87,1,Blank,0.0,-8.0,0.6000000000000005,1,0,1.157,RightResponse,correct
88,1,Blank,0.0,-6.0,0.9000000000000004,0,0,0.765,RightResponse,correct
89,1,Blank,-0.0,6.0,1.2000000000000002,1,1,1.149,RightResponse,correct
90,1,Blank,-0.0,8.0,-0.2999999999999998,1,0,0.532,RightResponse,incorrect
91,1,Blank,-0.0,6.0,-0.2999999999999998,0,1,1.224,LeftResponse,correct
92,1,Change,-0.0,8.0,-1.2,1,1,1.137,LeftResponse,correct
93,1,Step,0.0,-6.0,-0.5999999999999999,1,0,0.565,LeftResponse,correct
94,1,Step,0.0,-6.0,-0.2999999999999998,1,1,0.524,LeftResponse,correct
95,1,Change,-0.0,6.0,-0.8999999999999999,0,1,1.216,RightResponse,incorrect
96,1,Step,0.0,-6.0,-1.5,0,1,0.978,LeftResponse,correct
97,1,Step,0.0,-8.0,0.6000000000000005,0,1,0.747,LeftResponse,incorrect
98,1,Blank,-0.0,6.0,-1.2,0,1,1.364,LeftResponse,correct
99,1,Change,-0.0,6.0,1.2000000000000002,0,0,1.406,RightResponse,correct
100,1,Step,-0.0,6.0,1.2000000000000002,0,1,0.539,RightResponse,correct
101,1,Change,-0.0,6.0,0.9000000000000004,1,1,1.084,RightResponse,correct
102,1,Step,-0.0,6.0,-0.5999999999999999,1,0,1.464,RightResponse,incorrect
103,1,Step,0.0,-6.0,0.9000000000000004,1,1,0.968,LeftResponse,incorrect
104,1,Blank,-0.0,6.0,-0.8999999999999999,1,0,0.697,LeftResponse,correct
105,1,Change,0.0,-8.0,0.6000000000000005,1,0,1.023,RightResponse,correct
106,1,Step,0.0,-6.0,2.220446049250313e-16,1,1,0.786,LeftResponse,incorrect
107,1,Change,0.0,-8.0,2.220446049250313e-16,0,1,0.941,LeftResponse,incorrect
108,1,Step,-0.0,6.0,0.9000000000000004,0,0,1.436,RightResponse,correct
109,1,Change,0.0,-6.0,0.9000000000000004,0,0,0.565,LeftResponse,incorrect
110,1,Step,0.0,-8.0,0.9000000000000004,0,0,0.796,LeftResponse,incorrect
111,1,Step,-0.0,8.0,-1.2,1,0,0.888,RightResponse,incorrect
112,1,Step,0.0,-8.0,-0.5999999999999999,0,1,1.026,LeftResponse,correct
113,1,Change,-0.0,8.0,-0.2999999999999998,1,0,0.553,RightResponse,incorrect
114,1,Step,-0.0,6.0,0.30000000000000027,1,0,0.631,RightResponse,correct
115,1,Blank,0.0,-6.0,-0.2999999999999998,1,1,1.493,LeftResponse,correct
116,1,Blank,-0.0,6.0,0.30000000000000027,1,1,0.619,RightResponse,correct
117,1,Change,-0.0,6.0,-1.2,1,0,1.212,RightResponse,incorrect
118,1,Blank,-0.0,6.0,-1.5,1,0,0.832,LeftResponse,correct
119,1,Change,-0.0,6.0,-1.5,0,0,1.034,RightResponse,incorrect
120,1,Blank,0.0,-6.0,-1.5,1,1,0.943,LeftResponse,correct
121,1,Step,0.0,-6.0,0.9000000000000004,0,1,0.547,LeftResponse,incorrect
122,1,Blank,0.0,-8.0,2.220446049250313e-16,0,0,0.819,LeftResponse,incorrect
123,1,Change,0.0,-6.0,2.220446049250313e-16,0,1,1.133,LeftResponse,incorrect
124,1,Step,-0.0,6.0,-0.5999999999999999,1,1,1.178,RightResponse,incorrect
125,1,Step,0.0,-8.0,-0.8999999999999999,0,0,1.407,LeftResponse,correct
126,1,Blank,0.0,-6.0,0.6000000000000005,1,1,1.427,RightResponse,correct
127,1,Blank,0.0,-6.0,-1.2,1,0,0.745,LeftResponse,correct
128,1,Step,0.0,-6.0,0.6000000000000005,0,1,0.568,NoResponse,invalid
129,1,Blank,0.0,-8.0,0.6000000000000005,0,1,0.929,LeftResponse,incorrect
130,1,Step,-0.0,8.0,-0.2999999999999998,1,0,0.957,RightResponse,incorrect
131,1,Blank,-0.0,6.0,-0.2999999999999998,0,0,0.776,RightResponse,incorrect
132,2,Step,-0.0,8.0,-1.5,1,0,1.136,RightResponse,incorrect
133,2,Blank,0.0,-6.0,-0.2999999999999998,0,0,0.932,RightResponse,incorrect
134,2,Blank,0.0,-8.0,0.6000000000000005,0,0,1.494,RightResponse,correct
135,2,Step,0.0,-6.0,0.30000000000000027,0,1,0.801,LeftResponse,incorrect
136,2,Step,-0.0,8.0,1.5000000000000004,0,0,1.18,RightResponse,correct
137,2,Blank,-0.0,8.0,-1.2,0,0,1.044,LeftResponse,correct
138,2,Blank,-0.0,8.0,0.6000000000000005,0,0,0.691,LeftResponse,incorrect
139,2,Step,-0.0,6.0,-1.2,0,0,0.944,RightResponse,incorrect
140,2,Blank,-0.0,6.0,2.220446049250313e-16,1,0,0.902,RightResponse,correct
141,2,Change,-0.0,6.0,-0.5999999999999999,0,0,0.668,RightResponse,incorrect
142,2,Blank,-0.0,8.0,1.5000000000000004,0,1,0.789,RightResponse,correct
143,2,Blank,-0.0,8.0,0.30000000000000027,1,0,0.567,RightResponse,correct
144,2,Change,0.0,-8.0,-1.2,0,0,1.162,LeftResponse,correct
145,2,Step,0.0,-8.0,1.2000000000000002,1,0,0.865,LeftResponse,incorrect
146,2,Change,0.0,-8.0,-0.8999999999999999,1,0,1.083,LeftResponse,correct
147,2,Blank,0.0,-6.0,0.30000000000000027,0,1,0.794,RightResponse,correct
148,2,Blank,-0.0,6.0,0.6000000000000005,1,0,1.157,RightResponse,correct
149,2,Blank,-0.0,6.0,-0.2999999999999998,1,0,1.437,LeftResponse,correct
150,2,Blank,-0.0,6.0,-1.5,0,1,1.496,LeftResponse,correct
151,2,Step,0.0,-8.0,-0.2999999999999998,0,1,0.928,LeftResponse,correct
152,2,Step,0.0,-6.0,-0.2999999999999998,0,1,0.905,LeftResponse,correct
153,2,Step,-0.0,8.0,2.220446049250313e-16,0,0,0.515,RightResponse,correct
154,2,Blank,-0.0,8.0,-0.5999999999999999,1,1,1.07,LeftResponse,correct
155,2,Blank,0.0,-8.0,0.30000000000000027,0,0,1.275,RightResponse,correct
156,2,Change,0.0,-6.0,1.5000000000000004,0,1,1.03,RightResponse,correct
157,2,Blank,0.0,-8.0,2.220446049250313e-16,1,0,0.834,RightResponse,correct
158,2,Blank,0.0,-8.0,-1.2,0,0,1.49,LeftResponse,correct
159,2,Change,0.0,-6.0,-1.2,1,1,1.132,LeftResponse,correct
160,2,Change,0.0,-6.0,-0.2999999999999998,0,1,0.803,LeftResponse,correct
161,2,Blank,-0.0,6.0,-1.2,0,0,0.506,LeftResponse,correct
162,2,Blank,-0.0,6.0,0.6000000000000005,1,1,0.875,RightResponse,correct
163,2,Change,0.0,-8.0,1.2000000000000002,0,0,1.446,LeftResponse,incorrect
164,2,Step,-0.0,6.0,-1.5,0,1,1.291,RightResponse,incorrect
165,2,Step,-0.0,8.0,1.2000000000000002,1,0,0.868,RightResponse,correct
166,2,Step,-0.0,6.0,0.6000000000000005,1,1,0.772,RightResponse,correct
167,2,Blank,0.0,-8.0,0.9000000000000004,1,1,1.006,RightResponse,correct
168,2,Blank,0.0,-8.0,1.5000000000000004,1,0,1.481,RightResponse,correct
169,2,Step,-0.0,8.0,0.6000000000000005,1,0,0.929,RightResponse,correct
170,2,Step,0.0,-8.0,-1.2,0,0,1.063,LeftResponse,correct
171,2,Change,-0.0,8.0,1.2000000000000002,1,1,1.284,NoResponse,invalid
172,2,Change,-0.0,8.0,2.220446049250313e-16,0,0,1.367,RightResponse,correct
173,2,Change,0.0,-8.0,-0.2999999999999998,1,1,0.505,LeftResponse,correct
174,2,Change,-0.0,6.0,1.5000000000000004,0,0,0.961,RightResponse,correct
175,2,Step,-0.0,6.0,1.5000000000000004,0,0,0.821,RightResponse,correct
176,2,Blank,0.0,-8.0,-1.5,0,1,0.885,LeftResponse,correct
177,2,Step,0.0,-6.0,1.5000000000000004,0,0,1.056,LeftResponse,incorrect
178,2,Step,-0.0,8.0,-1.2,1,1,1.343,RightResponse,incorrect
179,2,Step,0.0,-8.0,-0.2999999999999998,1,1,0.894,LeftResponse,correct
180,2,Step,0.0,-6.0,-0.8999999999999999,0,1,0.626,LeftResponse,correct
181,2,Blank,-0.0,6.0,-0.8999999999999999,1,1,0.662,LeftResponse,correct
182,2,Change,0.0,-6.0,0.9000000000000004,1,1,0.858,RightResponse,correct
183,2,Step,-0.0,6.0,2.220446049250313e-16,1,0,1.061,RightResponse,correct
184,2,Step,-0.0,8.0,2.220446049250313e-16,0,1,0.608,RightResponse,correct
185,2,Step,0.0,-8.0,1.2000000000000002,0,1,0.984,LeftResponse,incorrect
186,2,Blank,0.0,-8.0,-0.2999999999999998,0,0,1.082,LeftResponse,correct
187,2,Change,-0.0,6.0,0.6000000000000005,0,0,0.659,RightResponse,correct
188,2,Blank,-0.0,6.0,2.220446049250313e-16,0,0,1.21,RightResponse,correct
189,2,Blank,0.0,-6.0,0.30000000000000027,1,1,1.101,LeftResponse,incorrect
190,2,Blank,-0.0,8.0,-1.5,0,0,1.374,LeftResponse,correct
191,2,Step,0.0,-6.0,-0.5999999999999999,0,1,0.975,LeftResponse,correct
192,2,Change,0.0,-6.0,1.2000000000000002,0,0,1.342,LeftResponse,incorrect
193,2,Step,0.0,-8.0,2.220446049250313e-16,1,1,0.619,LeftResponse,incorrect
194,2,Change,0.0,-8.0,-1.2,0,1,1.108,LeftResponse,correct
195,2,Step,0.0,-6.0,-0.2999999999999998,0,0,1.144,LeftResponse,correct
196,2,Step,0.0,-8.0,-1.5,1,0,1.439,LeftResponse,correct
197,2,Change,0.0,-6.0,1.5000000000000004,1,0,0.811,NoResponse,invalid
198,3,Step,0.0,-8.0,-1.2,0,1,1.27,LeftResponse,correct
199,3,Change,0.0,-8.0,0.6000000000000005,1,1,0.738,LeftResponse,incorrect
200,3,Change,0.0,-6.0,2.220446049250313e-16,1,0,1.195,LeftResponse,incorrect
201,3,Blank,0.0,-6.0,0.9000000000000004,1,0,0.703,RightResponse,correct
202,3,Blank,-0.0,8.0,0.30000000000000027,0,0,1.318,RightResponse,correct
203,3,Change,0.0,-8.0,-0.8999999999999999,0,1,1.096,LeftResponse,correct
204,3,Blank,-0.0,8.0,1.5000000000000004,0,0,1.257,RightResponse,correct
205,3,Change,-0.0,8.0,0.9000000000000004,1,1,1.497,RightResponse,correct
206,3,Step,-0.0,8.0,0.6000000000000005,1,1,1.138,RightResponse,correct
207,3,Blank,0.0,-8.0,-0.8999999999999999,0,0,1.085,LeftResponse,correct
208,3,Blank,0.0,-8.0,-0.2999999999999998,1,1,0.734,LeftResponse,correct
209,3,Step,0.0,-8.0,0.30000000000000027,0,1,0.631,LeftResponse,incorrect
210,3,Change,-0.0,6.0,-1.5,0,1,0.628,LeftResponse,correct
211,3,Blank,0.0,-6.0,1.5000000000000004,1,1,1.318,RightResponse,correct
212,3,Change,-0.0,8.0,-1.5,0,1,1.232,LeftResponse,correct
213,3,Change,-0.0,8.0,-0.5999999999999999,0,1,0.832,LeftResponse,correct
214,3,Change,0.0,-6.0,-0.8999999999999999,1,1,1.169,LeftResponse,correct
215,3,Step,0.0,-8.0,1.5000000000000004,1,1,1.311,LeftResponse,incorrect
216,3,Change,0.0,-8.0,1.5000000000000004,0,0,0.884,RightResponse,correct
217,3,Blank,0.0,-8.0,1.5000000000000004,1,1,1.054,RightResponse,correct
218,3,Blank,0.0,-6.0,2.220446049250313e-16,1,0,0.779,RightResponse,correct
219,3,Change,0.0,-6.0,1.2000000000000002,1,0,1.089,RightResponse,correct
220,3,Step,-0.0,6.0,0.30000000000000027,0,0,1.366,RightResponse,correct
221,3,Step,-0.0,6.0,0.9000000000000004,0,1,0.949,RightResponse,correct
222,3,Change,-0.0,8.0,-1.2,0,1,0.853,LeftResponse,correct
223,3,Change,-0.0,8.0,-0.2999999999999998,0,1,0.814,LeftResponse,correct
224,3,Step,-0.0,6.0,1.5000000000000004,1,0,0.921,RightResponse,correct
225,3,Change,-0.0,8.0,1.5000000000000004,1,1,1.447,RightResponse,correct
226,3,Change,-0.0,8.0,-0.5999999999999999,1,1,1.388,NoSaccadeMade,invalid
227,3,Blank,-0.0,6.0,0.30000000000000027,1,0,0.665,RightResponse,correct
228,3,Blank,0.0,-8.0,0.30000000000000027,1,0,1.055,RightResponse,correct
229,3,Step,0.0,-6.0,-0.2999999999999998,1,0,0.62,LeftResponse,correct
230,3,Step,-0.0,8.0,-1.5,0,0,1.322,LeftResponse,correct
231,3,Change,0.0,-8.0,-0.8999999999999999,1,1,1.203,LeftResponse,correct
232,3,Change,0.0,-6.0,0.9000000000000004,1,0,1.076,RightResponse,correct
233,3,Step,-0.0,8.0,-0.5999999999999999,0,0,1.227,RightResponse,incorrect
234,3,Step,-0.0,8.0,0.9000000000000004,1,0,1.252,RightResponse,correct
235,3,Change,0.0,-8.0,0.9000000000000004,1,1,1.499,LeftResponse,incorrect
236,3,Step,-0.0,8.0,0.30000000000000027,0,0,0.613,RightResponse,correct
237,3,Step,-0.0,6.0,-0.8999999999999999,1,0,0.531,RightResponse,incorrect
238,3,Step,-0.0,8.0,-0.2999999999999998,1,1,1.338,RightResponse,incorrect
239,3,Blank,-0.0,6.0,0.6000000000000005,0,0,0.674,RightResponse,correct
240,3,Change,0.0,-8.0,-1.5,0,1,1.013,LeftResponse,correct
241,3,Step,0.0,-6.0,-0.8999999999999999,1,1,0.72,LeftResponse,correct
242,3,Change,0.0,-8.0,-0.5999999999999999,0,1,0.539,LeftResponse,correct
243,3,Step,-0.0,6.0,0.6000000000000005,0,0,1.396,RightResponse,correct
244,3,Change,0.0,-6.0,-0.5999999999999999,0,0,0.585,LeftResponse,correct
245,3,Change,0.0,-8.0,-0.5999999999999999,1,1,0.854,LeftResponse,correct
246,3,Step,0.0,-6.0,0.6000000000000005,0,0,1.48,LeftResponse,incorrect
247,3,Change,-0.0,8.0,-1.5,1,0,1.014,LeftResponse,correct
248,3,Change,0.0,-6.0,1.5000000000000004,0,0,1.314,RightResponse,correct
249,3,Step,0.0,-8.0,-0.8999999999999999,0,1,1.421,LeftResponse,correct
250,3,Step,-0.0,6.0,-0.5999999999999999,0,1,0.661,RightResponse,incorrect
251,3,Step,-0.0,8.0,-0.5999999999999999,1,1,0.93,RightResponse,incorrect
252,3,Change,0.0,-6.0,-0.8999999999999999,0,0,1.151,LeftResponse,correct
253,3,Change,0.0,-8.0,-1.5,1,0,1.014,LeftResponse,correct
254,3,Change,-0.0,8.0,-0.5999999999999999,0,0,0.88,RightResponse,incorrect
255,3,Step,-0.0,6.0,-0.8999999999999999,0,1,0.507,RightResponse,incorrect
256,3,Change,-0.0,8.0,-1.5,0,0,1.412,RightResponse,incorrect
257,3,Blank,-0.0,8.0,2.220446049250313e-16,0,1,0.886,RightResponse,correct
258,3,Blank,-0.0,8.0,0.30000000000000027,0,1,1.393,RightResponse,correct
259,3,Change,-0.0,6.0,-0.8999999999999999,0,0,0.793,RightResponse,incorrect
260,3,Change,0.0,-6.0,-0.5999999999999999,1,1,1.328,LeftResponse,correct
261,3,Step,0.0,-6.0,-1.2,0,1,0.829,LeftResponse,correct
262,3,Change,0.0,-6.0,-0.2999999999999998,0,0,1.431,LeftResponse,correct
263,3,Blank,-0.0,8.0,-0.5999999999999999,0,0,1.192,RightResponse,incorrect
264,4,Change,0.0,-6.0,1.5000000000000004,1,1,0.623,RightResponse,correct
265,4,Step,-0.0,8.0,0.30000000000000027,0,1,0.722,RightResponse,correct
266,4,Change,0.0,-8.0,0.9000000000000004,0,1,0.917,RightResponse,correct
267,4,Change,-0.0,6.0,2.220446049250313e-16,0,1,0.511,LeftResponse,incorrect
268,4,Step,0.0,-6.0,0.30000000000000027,0,0,1.053,LeftResponse,incorrect
269,4,Step,0.0,-8.0,1.5000000000000004,1,0,0.59,LeftResponse,incorrect
270,4,Change,-0.0,8.0,0.30000000000000027,0,1,1.363,LeftResponse,incorrect
271,4,Blank,0.0,-6.0,-1.5,1,0,1.391,LeftResponse,correct
272,4,Blank,-0.0,6.0,1.2000000000000002,1,0,1.485,RightResponse,correct
273,4,Step,0.0,-8.0,-0.5999999999999999,1,1,0.904,LeftResponse,correct
274,4,Blank,-0.0,8.0,-0.8999999999999999,0,1,1.092,LeftResponse,correct
275,4,Step,-0.0,8.0,0.9000000000000004,0,1,1.122,NoSaccadeMade,invalid
276,4,Change,-0.0,8.0,-0.2999999999999998,0,0,0.803,RightResponse,incorrect
277,4,Step,-0.0,8.0,-0.8999999999999999,0,0,1.28,RightResponse,incorrect
278,4,Change,0.0,-6.0,1.2000000000000002,1,1,0.92,LeftResponse,incorrect
279,4,Blank,-0.0,8.0,-0.8999999999999999,0,0,1.202,LeftResponse,correct
280,4,Change,-0.0,8.0,0.6000000000000005,0,1,1.183,NoSaccadeMade,invalid
281,4,Step,0.0,-8.0,-1.2,1,1,1.04,LeftResponse,correct
282,4,Blank,0.0,-6.0,-1.5,0,1,1.185,LeftResponse,correct
283,4,Step,0.0,-6.0,0.30000000000000027,1,1,1.422,LeftResponse,incorrect
284,4,Blank,0.0,-6.0,-0.5999999999999999,1,1,0.68,LeftResponse,correct
285,4,Step,-0.0,6.0,0.9000000000000004,1,0,1.484,RightResponse,correct
286,4,Blank,-0.0,8.0,1.2000000000000002,0,1,1.405,RightResponse,correct
287,4,Step,-0.0,8.0,1.5000000000000004,0,1,0.507,RightResponse,correct
288,4,Blank,-0.0,8.0,2.220446049250313e-16,1,1,0.598,LeftResponse,incorrect
289,4,Blank,0.0,-8.0,-0.5999999999999999,0,1,1.078,LeftResponse,correct
290,4,Step,0.0,-8.0,0.30000000000000027,1,0,1.056,LeftResponse,incorrect
291,4,Step,-0.0,6.0,-1.5,1,0,1.491,RightResponse,incorrect
292,4,Change,-0.0,6.0,0.9000000000000004,0,1,0.801,RightResponse,correct
293,4,Step,0.0,-8.0,0.30000000000000027,1,1,1.353,LeftResponse,incorrect
294,4,Blank,-0.0,6.0,0.30000000000000027,0,1,1.249,RightResponse,correct
295,4,Step,-0.0,6.0,0.30000000000000027,0,1,1.152,RightResponse,correct
296,4,Step,-0.0,8.0,-0.5999999999999999,1,0,1.401,RightResponse,incorrect
297,4,Change,0.0,-8.0,1.5000000000000004,1,1,1.044,LeftResponse,incorrect
298,4,Step,0.0,-8.0,-1.5,0,1,0.575,LeftResponse,correct
299,4,Change,0.0,-8.0,0.30000000000000027,0,0,1.27,LeftResponse,incorrect
300,4,Blank,0.0,-8.0,0.30000000000000027,0,1,1.301,LeftResponse,incorrect
301,4,Change,0.0,-6.0,2.220446049250313e-16,0,0,1.394,LeftResponse,incorrect
302,4,Change,-0.0,8.0,2.220446049250313e-16,1,1,0.763,RightResponse,correct
303,4,Step,-0.0,8.0,-0.5999999999999999,0,1,0.785,RightResponse,incorrect
304,4,Step,0.0,-6.0,0.9000000000000004,1,0,1.397,LeftResponse,incorrect
305,4,Change,0.0,-6.0,0.6000000000000005,0,0,1.488,LeftResponse,incorrect
306,4,Blank,0.0,-6.0,1.2000000000000002,0,0,1.43,RightResponse,correct
307,4,Change,-0.0,8.0,-1.5,1,1,0.721,LeftResponse,correct
308,4,Change,-0.0,6.0,-1.2,1,1,0.927,RightResponse,incorrect
309,4,Blank,0.0,-6.0,1.2000000000000002,0,1,0.911,RightResponse,correct
310,4,Blank,-0.0,8.0,-0.2999999999999998,0,1,1.273,LeftResponse,correct
311,4,Step,-0.0,6.0,-0.8999999999999999,1,1,1.314,RightResponse,incorrect
312,4,Blank,-0.0,8.0,-1.5,1,1,0.838,LeftResponse,correct
313,4,Change,-0.0,8.0,0.30000000000000027,1,0,0.579,LeftResponse,incorrect
314,4,Blank,-0.0,6.0,1.5000000000000004,0,1,1.415,RightResponse,correct
315,4,Blank,-0.0,6.0,-1.5,0,0,0.527,LeftResponse,correct
316,4,Blank,-0.0,6.0,1.2000000000000002,0,0,0.773,RightResponse,correct
317,4,Blank,0.0,-6.0,2.220446049250313e-16,1,1,1.308,RightResponse,correct
318,4,Step,-0.0,8.0,1.2000000000000002,1,1,0.935,RightResponse,correct
319,4,Change,-0.0,8.0,-1.2,0,0,0.647,LeftResponse,correct
320,4,Step,0.0,-6.0,-0.8999999999999999,0,0,1.027,LeftResponse,correct
