,blockID,trialNumber,triggerName,timestamp_sys,timestamp_psyc,triggerSent_Serial00
0,pract,-1,StartPractice,1765559503.3434172,317.9016857147217,False
1,pract,0,startFixDisplay,1765559503.3588355,317.9171054363251,False
2,pract,0,startFixPeriod,1765559503.6087315,318.1670002937317,False
3,pract,0,TargetPresentation,1765559504.9895713,319.5478389263153,False
4,pract,0,TargetDisplacement,1765559504.9964507,319.5547184944153,True
5,pract,0,FeedbackPeriodStarted,1765559507.0088172,321.56708455085754,False
6,pract,1,startFixDisplay,1765559507.5153036,322.0735740661621,False
7,pract,1,startFixPeriod,1765559507.8485065,322.40677666664124,False
8,pract,1,TargetPresentation,1765559508.9032452,323.46151542663574,False
9,pract,1,TargetDisplacement,1765559508.9101906,323.46846079826355,True
10,pract,1,LeftResponse,1765559509.9721951,324.5304653644562,False
11,pract,1,FeedbackPeriodStarted,1765559509.9787877,324.53705501556396,False
12,pract,2,startFixDisplay,1765559510.4852278,325.04349851608276,False
13,pract,2,startFixPeriod,1765559510.4923322,325.0506021976471,False
14,pract,2,TargetPresentation,1765559511.1167836,325.6750626564026,False
15,pract,2,TargetDisplacement,1765559511.1237228,325.6819932460785,True
16,pract,2,RightResponse,1765559512.1163843,326.674654006958,False
17,pract,2,FeedbackPeriodStarted,1765559512.1229212,326.6811888217926,False
18,pract,3,startFixDisplay,1765559512.6293764,327.1876468658447,False
19,pract,3,startFixPeriod,1765559512.6362967,327.194566488266,False
20,pract,3,TargetPresentation,1765559513.6357381,328.19400930404663,False
21,pract,3,TargetDisplacement,1765559513.6426566,328.20092701911926,True
22,pract,3,LeftResponse,1765559514.1495254,328.7077956199646,False
23,pract,3,FeedbackPeriodStarted,1765559514.1629965,328.72126626968384,False
24,pract,4,startFixDisplay,1765559514.6694539,329.2277240753174,False
25,pract,4,startFixPeriod,1765559521.7959425,336.35421204566956,False
26,pract,4,TargetPresentation,1765559522.365006,336.92327642440796,False
27,pract,4,TargetRemoval,1765559522.371983,336.9302532672882,True
28,pract,4,TargetReappeared,1765559522.6216772,337.17994499206543,False
29,pract,4,RightResponse,1765559523.1702042,337.72847390174866,False
30,pract,4,FeedbackPeriodStarted,1765559523.1837897,337.74206018447876,False
31,pract,5,startFixDisplay,1765559523.6902354,338.24850606918335,False
32,pract,5,startFixPeriod,1765559523.9886978,338.5469665527344,False
33,pract,5,TargetPresentation,1765559525.196169,339.7544391155243,False
34,pract,5,TargetDisplacement,1765559525.2031422,339.7614121437073,True
35,pract,5,LeftResponse,1765559525.695905,340.2541735172272,False
36,pract,5,FeedbackPeriodStarted,1765559525.7026596,340.26092982292175,False
37,pract,6,startFixDisplay,1765559526.2091334,340.7674036026001,False
38,pract,6,startFixPeriod,1765559526.4728746,341.031142950058,False
39,pract,6,TargetPresentation,1765559527.5970097,342.155277967453,False
40,pract,6,TargetRemoval,1765559527.6040246,342.1622931957245,True
41,pract,6,TargetReappeared,1765559527.8538454,342.4121150970459,False
42,pract,6,RightResponse,1765559528.513285,343.07155442237854,False
43,pract,6,FeedbackPeriodStarted,1765559528.5268168,343.0850841999054,False
44,pract,7,startFixDisplay,1765559529.0402856,343.59855580329895,False
45,pract,7,startFixPeriod,1765559529.0611982,343.61946868896484,False
46,pract,7,TargetPresentation,1765559529.94244,344.50071024894714,False
47,pract,7,TargetDisplacement,1765559529.9493856,344.5076560974121,True
48,pract,7,LeftResponse,1765559531.0183103,345.57658076286316,False
49,pract,7,FeedbackPeriodStarted,1765559531.0248146,345.58308482170105,False
50,pract,8,startFixDisplay,1765559531.5314882,346.089759349823,False
51,pract,8,startFixPeriod,1765559531.5523055,346.1105761528015,False
52,pract,8,TargetPresentation,1765559532.3987935,346.9570620059967,False
53,pract,8,TargetRemoval,1765559532.4614062,347.0196764469147,True
54,pract,8,TargetReappeared,1765559532.711163,347.269433259964,False
