trialIndex,blockId,trialType,fixPosition,targetPosition,displacement,shapeInit,contrastInit,fixationDurationInSec,response,result
0,0,Step,0.0,-6.0,-0.2999999999999998,0,1,0.75,RightResponse,incorrect
1,0,Change,-0.0,8.0,-0.5999999999999999,0,1,0.675,LeftResponse,correct
2,0,Step,0.0,-6.0,1.5000000000000004,1,1,1.184,RightResponse,correct
3,0,Change,-0.0,6.0,-0.2999999999999998,0,0,1.031,LeftResponse,correct
4,0,Blank,-0.0,6.0,-0.5999999999999999,0,0,1.193,LeftResponse,correct
5,0,Blank,-0.0,6.0,-0.2999999999999998,1,1,1.204,LeftResponse,correct
6,0,Blank,0.0,-8.0,-0.5999999999999999,0,1,1.254,LeftResponse,correct
7,0,Change,-0.0,6.0,0.6000000000000005,1,0,1.311,LeftResponse,incorrect
8,0,Blank,0.0,-6.0,-0.8999999999999999,1,1,0.8,LeftResponse,correct
9,0,Blank,-0.0,8.0,-0.2999999999999998,1,0,1.309,LeftResponse,correct
10,0,Change,0.0,-6.0,-0.5999999999999999,1,0,1.067,RightResponse,incorrect
11,0,Blank,-0.0,8.0,2.220446049250313e-16,1,0,1.397,LeftResponse,incorrect
12,0,Step,0.0,-8.0,0.6000000000000005,1,0,0.946,RightResponse,correct
13,0,Blank,0.0,-8.0,-0.5999999999999999,0,0,1.225,RightResponse,incorrect
14,0,Step,0.0,-6.0,1.5000000000000004,0,0,1.035,RightResponse,correct
15,0,Step,0.0,-6.0,0.9000000000000004,1,1,1.033,RightResponse,correct
16,0,Change,0.0,-6.0,-0.8999999999999999,1,0,0.514,RightResponse,incorrect
17,0,Blank,0.0,-6.0,1.5000000000000004,1,0,1.024,RightResponse,correct
18,0,Change,0.0,-8.0,0.9000000000000004,1,1,1.389,RightResponse,correct
19,0,Blank,-0.0,6.0,0.30000000000000027,0,0,1.36,LeftResponse,incorrect
20,0,Change,-0.0,6.0,0.30000000000000027,0,1,1.257,LeftResponse,incorrect
21,0,Step,0.0,-6.0,0.6000000000000005,1,1,0.887,LeftResponse,incorrect
