0.1483 	EXP 	Input Frame Rate: 144.000 Hz
0.1483 	EXP 	Determined Frame Rate: 144.018 Hz
0.1854 	EXP 	subjectName: 'Sub_07'
0.1855 	EXP 	session: 1
0.1856 	EXP 	language: 'DE'
0.1856 	EXP 	stimChangeType: 'S'
0.1856 	EXP 	nBlocks: 8
0.1857 	EXP 	nTrialsPerBlock: 66
0.1857 	EXP 	dominantEye: 'R'
0.1858 	EXP 	monitorRefreshRate: 144.
0.1859 	EXP 	monitorWidth: 53.36
0.1860 	EXP 	monitorDistance: 65.
0.1860 	EXP 	nTrialsTotal: 528
0.1861 	EXP 	nTrialsMinPractise: 5
0.1861 	EXP 	minSuccessRateInPractise: 0.8
0.1862 	EXP 	blankTimeInSec: 0.25
0.1863 	EXP 	fixSize: 0.5
0.1863 	EXP 	stimDistances: [6 8]
0.1864 	EXP 	holdGazeRadius: 1
0.1864 	EXP 	maxWaitTimeInSec: 2
0.1865 	EXP 	fixationJitterInSec: [0.5 1.5]
0.1866 	EXP 	postResponseBlankTime: 0.5
0.1866 	EXP 	nTrialsFeedback: 6
0.1867 	EXP 	keyMapping: ['left' 'right']
0.1869 	EXP 	samplingRangeInDeg: [-1.50000000e+00 -1.20000000e+00 -9.00000000e-01 -6.00000000e-01
 -3.00000000e-01  2.22044605e-16  3.00000000e-01  6.00000000e-01
  9.00000000e-01  1.20000000e+00  1.50000000e+00]
0.1869 	EXP 	targetSize: 1.
0.1870 	EXP 	scoreIncrement: 10
0.1870 	EXP 	maxContagCondRepeat: 3
0.1871 	EXP 	tagFlipScreen: True
0.1871 	EXP 	screenWidthInPix: 1920
0.1872 	EXP 	screenHeightInPix: 1080
0.1872 	EXP 	Added new global key event: quitKey
0.2980 	WARNING 	fillRGB parameter is deprecated. Please use lineColor and colorSpace instead
0.2982 	WARNING 	lineRGB parameter is deprecated. Please use lineColor and colorSpace instead
0.3035 	EXP 	Removed global key event: 'quitKey'.
48.2839 	DATA 	Keypress: return
48.8020 	EXP 	Device response: <KeyPress from None: t=48.283169746398926, value=return, duration=None>
48.8020 	EXP 	Device response: <KeyPress from None: t=48.283169746398926, value=return, duration=0.08005404472351074>
48.8122 	EXP 	Device response: <KeyPress from None: t=48.80271506309509, value=return, duration=None>
48.8831 	EXP 	Device response: <KeyPress from None: t=48.80271506309509, value=return, duration=0.07199573516845703>
48.9439 	DATA 	Keypress: return
57.8012 	EXP 	Device response: <KeyPress from None: t=57.79476046562195, value=left, duration=None>
57.8505 	DATA 	Keypress: left
57.9148 	EXP 	Device response: <KeyPress from None: t=57.79476046562195, value=left, duration=0.11990976333618164>
58.2730 	EXP 	Device response: <KeyPress from None: t=58.26667237281799, value=left, duration=None>
58.3780 	DATA 	Keypress: left
58.3944 	EXP 	Device response: <KeyPress from None: t=58.26667237281799, value=left, duration=0.11193680763244629>
66.8641 	EXP 	Device response: <KeyPress from None: t=66.85878801345825, value=right, duration=None>
66.8982 	DATA 	Keypress: right
66.9811 	EXP 	Device response: <KeyPress from None: t=66.85878801345825, value=right, duration=0.11999225616455078>
68.9068 	EXP 	Device response: <KeyPress from None: t=68.90666651725769, value=right, duration=None>
68.9185 	DATA 	Keypress: right
69.0114 	EXP 	Device response: <KeyPress from None: t=68.90666651725769, value=right, duration=0.0960686206817627>
81.1165 	EXP 	Device response: <KeyPress from None: t=81.10680747032166, value=right, duration=None>
81.1405 	DATA 	Keypress: right
81.2135 	EXP 	Device response: <KeyPress from None: t=81.10680747032166, value=right, duration=0.10392403602600098>
83.3473 	EXP 	Device response: <KeyPress from None: t=83.34678292274475, value=left, duration=None>
83.3874 	DATA 	Keypress: left
83.4443 	EXP 	Device response: <KeyPress from None: t=83.34678292274475, value=left, duration=0.09607744216918945>
83.9477 	EXP 	Device response: <KeyPress from None: t=83.93880558013916, value=left, duration=None>
84.0102 	DATA 	Keypress: left
84.0348 	EXP 	Device response: <KeyPress from None: t=83.93880558013916, value=left, duration=0.08803033828735352>
85.2988 	EXP 	Device response: <KeyPress from None: t=85.29872417449951, value=right, duration=None>
85.3144 	DATA 	Keypress: right
85.4080 	EXP 	Device response: <KeyPress from None: t=85.29872417449951, value=right, duration=0.10397839546203613>
91.1450 	DATA 	Keypress: c
91.1469 	EXP 	Device response: <KeyPress from None: t=91.13874435424805, value=c, duration=None>
91.3233 	EXP 	Device response: <KeyPress from None: t=91.13874435424805, value=c, duration=0.08804035186767578>
99.0833 	EXP 	Device response: <KeyPress from None: t=99.08275198936462, value=return, duration=None>
99.0973 	DATA 	Keypress: return
99.2338 	EXP 	Device response: <KeyPress from None: t=99.08275198936462, value=return, duration=0.06403040885925293>
122.3218 	EXP 	window1: units = 'norm'
122.3219 	EXP 	window1: units = 'pix'
139.9252 	EXP 	Device response: <KeyPress from None: t=139.92286467552185, value=escape, duration=None>
139.9899 	DATA 	Keypress: escape
139.9999 	EXP 	window1: units = 'norm'
140.0000 	EXP 	window1: units = 'pix'
140.0049 	EXP 	Added new global key event: quitKey
146.1308 	DATA 	Keypress: h
150.2908 	DATA 	Keypress: 3
158.7227 	DATA 	Keypress: 3
175.2508 	DATA 	Keypress: 3
176.9947 	DATA 	Keypress: 3
217.5548 	DATA 	Keypress: 3
224.2348 	DATA 	Keypress: right
224.2349 	EXP 	StartPractice
224.2413 	EXP 	Starting Trial Number 0
224.2425 	EXP 	TrialType:Change
224.2425 	EXP 	fixationDurationInSec:1.454
224.2425 	EXP 	fixPosition:0.0
224.2425 	EXP 	targetPosition:6.0
224.2425 	EXP 	displacement:-1.5
224.2512 	EXP 	startFixDisplay
224.5079 	EXP 	startFixPeriod
225.9583 	EXP 	TargetPresentation
226.1178 	EXP 	TargetDisplacement
226.1184 	EXP 	Device response: <KeyPress from None: t=139.92286467552185, value=escape, duration=0.23987126350402832>
226.1185 	EXP 	Device response: <KeyPress from None: t=146.13073921203613, value=h, duration=None>
226.1185 	EXP 	Device response: <KeyPress from None: t=146.13073921203613, value=h, duration=0.0800023078918457>
226.1185 	EXP 	Device response: <KeyPress from None: t=150.29075169563293, value=3, duration=None>
226.1185 	EXP 	Device response: <KeyPress from None: t=150.29075169563293, value=3, duration=0.09593820571899414>
226.1185 	EXP 	Device response: <KeyPress from None: t=158.72271871566772, value=3, duration=None>
226.1185 	EXP 	Device response: <KeyPress from None: t=158.72271871566772, value=3, duration=0.08801674842834473>
226.1185 	EXP 	Device response: <KeyPress from None: t=175.2507288455963, value=3, duration=None>
226.1185 	EXP 	Device response: <KeyPress from None: t=175.2507288455963, value=3, duration=0.1120154857635498>
226.1186 	EXP 	Device response: <KeyPress from None: t=176.9947121143341, value=3, duration=None>
226.1186 	EXP 	Device response: <KeyPress from None: t=176.9947121143341, value=3, duration=0.1200406551361084>
226.1186 	EXP 	Device response: <KeyPress from None: t=217.55477333068848, value=3, duration=None>
226.1186 	EXP 	Device response: <KeyPress from None: t=217.55477333068848, value=3, duration=0.03199625015258789>
226.1186 	EXP 	Device response: <KeyPress from None: t=224.23478198051453, value=right, duration=None>
226.1186 	EXP 	Device response: <KeyPress from None: t=224.23478198051453, value=right, duration=0.1119680404663086>
226.3816 	EXP 	Device response: <KeyPress from None: t=226.37878227233887, value=right, duration=None>
226.3822 	DATA 	Keypress: right
226.5134 	EXP 	Device response: <KeyPress from None: t=226.37878227233887, value=right, duration=0.12794041633605957>
226.5135 	EXP 	RightResponse
226.5272 	EXP 	FeedbackPeriodStarted
227.0282 	EXP 	Starting Trial Number 1
227.0295 	EXP 	TrialType:Step
227.0295 	EXP 	fixationDurationInSec:1.343
227.0295 	EXP 	fixPosition:0.0
227.0296 	EXP 	targetPosition:-8.0
227.0296 	EXP 	displacement:0.0
227.0337 	EXP 	startFixDisplay
227.0406 	EXP 	startFixPeriod
228.3800 	EXP 	TargetPresentation
228.6367 	EXP 	TargetDisplacement
229.6013 	EXP 	Device response: <KeyPress from None: t=229.59475779533386, value=left, duration=None>
229.6016 	DATA 	Keypress: left
229.7123 	EXP 	Device response: <KeyPress from None: t=229.59475779533386, value=left, duration=0.1119680404663086>
229.7124 	EXP 	LeftResponse
229.7192 	EXP 	FeedbackPeriodStarted
230.2176 	EXP 	Starting Trial Number 2
230.2186 	EXP 	TrialType:Blank
230.2186 	EXP 	fixationDurationInSec:0.577
230.2187 	EXP 	fixPosition:0.0
230.2187 	EXP 	targetPosition:6.0
230.2187 	EXP 	displacement:1.5
230.2256 	EXP 	startFixDisplay
230.7255 	EXP 	startFixPeriod
231.3014 	EXP 	TargetPresentation
231.4609 	EXP 	TargetRemoval
231.7108 	EXP 	TargetReappeared
232.2936 	EXP 	Device response: <KeyPress from None: t=232.2908034324646, value=right, duration=None>
232.2939 	DATA 	Keypress: right
232.3977 	EXP 	Device response: <KeyPress from None: t=232.2908034324646, value=right, duration=0.10398983955383301>
232.3978 	EXP 	RightResponse
232.4045 	EXP 	FeedbackPeriodStarted
232.9028 	EXP 	Starting Trial Number 3
232.9038 	EXP 	TrialType:Blank
232.9038 	EXP 	fixationDurationInSec:0.685
232.9039 	EXP 	fixPosition:0.0
232.9039 	EXP 	targetPosition:-6.0
232.9039 	EXP 	displacement:-1.5
232.9111 	EXP 	startFixDisplay
233.1958 	EXP 	startFixPeriod
233.8757 	EXP 	TargetPresentation
234.0421 	EXP 	TargetRemoval
234.2921 	EXP 	TargetReappeared
234.9583 	EXP 	Device response: <KeyPress from None: t=234.95471906661987, value=left, duration=None>
234.9586 	DATA 	Keypress: left
235.0622 	EXP 	Device response: <KeyPress from None: t=234.95471906661987, value=left, duration=0.10404586791992188>
235.0623 	EXP 	LeftResponse
235.0760 	EXP 	FeedbackPeriodStarted
235.5751 	EXP 	Starting Trial Number 4
235.5762 	EXP 	TrialType:Change
235.5762 	EXP 	fixationDurationInSec:1.176
235.5762 	EXP 	fixPosition:0.0
235.5762 	EXP 	targetPosition:6.0
235.5762 	EXP 	displacement:0.0
235.5827 	EXP 	startFixDisplay
235.6799 	EXP 	startFixPeriod
236.8525 	EXP 	TargetPresentation
237.0121 	EXP 	TargetDisplacement
239.0174 	EXP 	FeedbackPeriodStarted
239.5159 	EXP 	Starting Trial Number 5
239.5169 	EXP 	TrialType:Blank
239.5169 	EXP 	fixationDurationInSec:1.415
239.5169 	EXP 	fixPosition:0.0
239.5169 	EXP 	targetPosition:-8.0
239.5169 	EXP 	displacement:1.5
239.5239 	EXP 	startFixDisplay
240.0099 	EXP 	startFixPeriod
241.4184 	EXP 	TargetPresentation
241.5641 	EXP 	TargetRemoval
241.8140 	EXP 	TargetReappeared
242.1888 	EXP 	Device response: <KeyPress from None: t=242.18681979179382, value=left, duration=None>
242.1895 	DATA 	Keypress: left
242.2513 	EXP 	Device response: <KeyPress from None: t=242.18681979179382, value=left, duration=0.06394362449645996>
242.2515 	EXP 	LeftResponse
242.2580 	EXP 	FeedbackPeriodStarted
242.7566 	EXP 	Starting Trial Number 6
242.7577 	EXP 	TrialType:Change
242.7577 	EXP 	fixationDurationInSec:1.248
242.7577 	EXP 	fixPosition:0.0
242.7577 	EXP 	targetPosition:6.0
242.7577 	EXP 	displacement:-1.5
242.7645 	EXP 	startFixDisplay
242.8894 	EXP 	startFixPeriod
244.1316 	EXP 	TargetPresentation
244.2286 	EXP 	TargetDisplacement
244.8118 	EXP 	Device response: <KeyPress from None: t=244.81083369255066, value=left, duration=None>
244.8125 	DATA 	Keypress: left
244.9506 	EXP 	Device response: <KeyPress from None: t=244.81083369255066, value=left, duration=0.13591289520263672>
244.9508 	EXP 	LeftResponse
244.9573 	EXP 	FeedbackPeriodStarted
245.4558 	EXP 	Starting Trial Number 7
245.4568 	EXP 	TrialType:Change
245.4568 	EXP 	fixationDurationInSec:1.477
245.4568 	EXP 	fixPosition:0.0
245.4568 	EXP 	targetPosition:-8.0
245.4568 	EXP 	displacement:0.0
245.4639 	EXP 	startFixDisplay
245.9010 	EXP 	startFixPeriod
247.3720 	EXP 	TargetPresentation
247.8578 	EXP 	TargetDisplacement
248.7045 	EXP 	Device response: <KeyPress from None: t=248.69878125190735, value=left, duration=None>
248.7048 	DATA 	Keypress: left
248.8224 	EXP 	Device response: <KeyPress from None: t=248.69878125190735, value=left, duration=0.12003087997436523>
