trialIndex,blockId,trialType,fixPosition,targetPosition,displacement,shapeInit,contrastInit,fixationDurationInSec,response,result
0,0,Step,0.0,-8.0,-1.5,1,0,1.284,LeftResponse,correct
1,0,Step,-0.0,8.0,1.2000000000000002,1,1,0.981,RightResponse,correct
2,0,Change,0.0,-6.0,0.30000000000000027,1,0,0.776,LeftResponse,incorrect
3,0,Blank,0.0,-6.0,1.2000000000000002,1,0,0.911,RightResponse,correct
4,0,Blank,-0.0,8.0,-0.2999999999999998,1,0,0.537,LeftResponse,correct
5,0,Blank,-0.0,6.0,0.9000000000000004,0,1,0.538,RightResponse,correct
6,0,Change,-0.0,8.0,-0.2999999999999998,1,1,1.202,RightResponse,incorrect
7,0,Change,-0.0,6.0,-0.5999999999999999,0,1,0.896,RightResponse,incorrect
8,0,Blank,0.0,-6.0,-0.8999999999999999,0,1,1.075,LeftResponse,correct
9,0,Change,-0.0,8.0,-0.5999999999999999,0,0,0.949,RightResponse,incorrect
10,0,Blank,0.0,-6.0,0.30000000000000027,1,0,1.449,RightResponse,correct
11,0,Blank,0.0,-6.0,-0.5999999999999999,1,0,0.599,LeftResponse,correct
12,0,Step,-0.0,8.0,-1.5,1,0,0.575,LeftResponse,correct
13,0,Blank,0.0,-6.0,-0.8999999999999999,0,0,1.445,LeftResponse,correct
14,0,Change,0.0,-6.0,0.6000000000000005,1,1,0.534,RightResponse,correct
15,0,Step,-0.0,8.0,0.30000000000000027,1,1,1.224,RightResponse,correct
16,0,Blank,-0.0,8.0,2.220446049250313e-16,0,1,1.44,RightResponse,correct
17,0,Change,-0.0,8.0,1.2000000000000002,1,0,0.593,RightResponse,correct
18,0,Change,-0.0,6.0,-1.5,0,0,0.952,LeftResponse,correct
19,0,Step,-0.0,8.0,-0.2999999999999998,1,0,0.628,LeftResponse,correct
20,0,Blank,0.0,-6.0,-0.2999999999999998,1,0,0.667,LeftResponse,correct
21,0,Blank,-0.0,8.0,1.5000000000000004,0,1,1.088,RightResponse,correct
22,0,Change,-0.0,6.0,1.5000000000000004,0,0,0.599,RightResponse,correct
23,0,Step,0.0,-8.0,-0.2999999999999998,1,0,1.306,LeftResponse,correct
