,blockID,trialNumber,triggerName,timestamp_sys,timestamp_psyc,triggerSent_Serial00
0,pract,-1,StartPractice,1765527320.4270284,320.88540625572205,False
1,pract,0,startFixDisplay,1765527320.4372032,320.8955805301666,False
2,pract,0,startFixPeriod,1765527320.7151,321.17347979545593,False
3,pract,0,TargetPresentation,1765527321.8739216,322.33230113983154,False
4,pract,0,TargetDisplacement,1765527322.0403259,322.49870562553406,True
5,pract,0,FeedbackPeriodStarted,1765527324.0596025,324.51798272132874,False
6,pract,1,startFixDisplay,1765527324.5660605,325.02444100379944,False
7,pract,1,startFixPeriod,1765527324.5729828,325.03136253356934,False
8,pract,1,TargetPresentation,1765527325.7667255,326.2251045703888,False
9,pract,1,TargetDisplacement,1765527325.9260623,326.38443970680237,True
10,pract,1,LeftResponse,1765527327.7030294,328.1614112854004,False
11,pract,1,FeedbackPeriodStarted,1765527327.7097347,328.168114900589,False
12,pract,2,startFixDisplay,1765527328.2159982,328.674378156662,False
13,pract,2,startFixPeriod,1765527328.4938273,328.9522066116333,False
14,pract,2,TargetPresentation,1765527329.3126216,329.7710018157959,False
15,pract,2,TargetDisplacement,1765527329.4442422,329.90261936187744,True
16,pract,2,RightResponse,1765527329.8194208,330.2777998447418,False
17,pract,2,FeedbackPeriodStarted,1765527329.8329945,330.29137229919434,False
18,pract,3,startFixDisplay,1765527330.3393571,330.79773783683777,False
19,pract,3,startFixPeriod,1765527330.610265,331.0686433315277,False
20,pract,3,TargetPresentation,1765527331.5609143,332.0192930698395,False
21,pract,3,NoSaccadeMade,1765527333.5572147,334.0155918598175,False
22,pract,3,FeedbackPeriodStarted,1765527333.5660384,334.02441787719727,False
23,pract,4,startFixDisplay,1765527334.072572,334.53095269203186,False
24,pract,4,startFixPeriod,1765527334.3226268,334.7810072898865,False
25,pract,4,TargetPresentation,1765527335.7727797,336.2311601638794,False
26,pract,4,TargetDisplacement,1765527335.9321747,336.3905518054962,True
27,pract,4,RightResponse,1765527336.4392521,336.8976311683655,False
28,pract,4,FeedbackPeriodStarted,1765527336.4526713,336.91104912757874,False
29,pract,5,startFixDisplay,1765527336.9592502,337.4176309108734,False
30,pract,5,startFixPeriod,1765527336.9801445,337.43852496147156,False
31,pract,5,TargetPresentation,1765527337.8268278,338.28520798683167,False
32,pract,5,TargetDisplacement,1765527338.0070746,338.4654519557953,True
33,pract,5,LeftResponse,1765527338.4654598,338.9238386154175,False
34,pract,5,FeedbackPeriodStarted,1765527338.472012,338.9303922653198,False
35,pract,6,startFixDisplay,1765527338.9784887,339.4368691444397,False
36,pract,6,startFixPeriod,1765527338.9854267,339.4438064098358,False
37,pract,6,TargetPresentation,1765527340.0194597,340.47783756256104,False
38,pract,6,TargetRemoval,1765527340.1650188,340.6233961582184,True
39,pract,6,TargetReappeared,1765527340.4150786,340.8734576702118,False
40,pract,6,RightResponse,1765527340.4846692,340.94304871559143,False
41,pract,6,FeedbackPeriodStarted,1765527340.4913633,340.9497411251068,False
42,pract,7,startFixDisplay,1765527340.997782,341.4561622142792,False
43,pract,7,startFixPeriod,1765527341.2963057,341.75468349456787,False
44,pract,7,TargetPresentation,1765527342.2470727,342.70545291900635,False
45,pract,7,TargetDisplacement,1765527342.3925614,342.8509433269501,True
46,pract,7,LeftResponse,1765527342.7397487,343.1981272697449,False
47,pract,7,FeedbackPeriodStarted,1765527342.746402,343.20478105545044,False
48,pract,8,startFixDisplay,1765527343.2529547,343.7113347053528,False
49,pract,8,startFixPeriod,1765527343.2599049,343.71828269958496,False
50,pract,8,TargetPresentation,1765527344.557738,345.01611828804016,False
51,pract,8,TargetRemoval,1765527344.7658837,345.2242639064789,True
52,pract,8,TargetReappeared,1765527345.0157552,345.47413539886475,False
53,pract,8,RightResponse,1765527345.5848916,346.0432696342468,False
54,pract,8,FeedbackPeriodStarted,1765527345.598354,346.056734085083,False
55,pract,9,startFixDisplay,1765527346.1048825,346.56326246261597,False
56,pract,9,startFixPeriod,1765527346.1258366,346.58421564102173,False
57,pract,9,TargetPresentation,1765527347.0765064,347.53488636016846,False
58,pract,9,TargetRemoval,1765527347.2083395,347.6667196750641,True
59,pract,9,TargetReappeared,1765527347.45822,347.91660022735596,False
60,pract,9,LeftResponse,1765527347.5833,348.0416796207428,False
61,pract,9,FeedbackPeriodStarted,1765527347.5969605,348.0553421974182,False
62,pract,10,startFixDisplay,1765527348.103295,348.56167244911194,False
63,pract,10,startFixPeriod,1765527348.1102571,348.56863498687744,False
64,pract,10,TargetPresentation,1765527348.9709718,349.4293510913849,False
65,pract,10,TargetRemoval,1765527349.1443484,349.6027283668518,True
66,pract,10,TargetReappeared,1765527349.3941977,349.8525776863098,False
67,pract,10,RightResponse,1765527349.7900207,350.2483992576599,False
68,pract,10,FeedbackPeriodStarted,1765527349.796485,350.25486493110657,False
69,pract,11,startFixDisplay,1765527350.302916,350.76129388809204,False
70,pract,11,startFixPeriod,1765527350.3099425,350.76832246780396,False
