0.1466 	EXP 	Input Frame Rate: 144.000 Hz
0.1467 	EXP 	Determined Frame Rate: 143.911 Hz
0.1819 	EXP 	subjectName: 'Sub_18'
0.1820 	EXP 	session: 1
0.1820 	EXP 	language: 'DE'
0.1820 	EXP 	stimChangeType: 'C'
0.1820 	EXP 	nBlocks: 8
0.1821 	EXP 	nTrialsPerBlock: 66
0.1821 	EXP 	dominantEye: 'R'
0.1822 	EXP 	monitorRefreshRate: 144.
0.1822 	EXP 	monitorWidth: 53.36
0.1823 	EXP 	monitorDistance: 65.
0.1823 	EXP 	nTrialsTotal: 528
0.1824 	EXP 	nTrialsMinPractise: 5
0.1824 	EXP 	minSuccessRateInPractise: 0.8
0.1825 	EXP 	blankTimeInSec: 0.25
0.1825 	EXP 	fixSize: 0.5
0.1826 	EXP 	stimDistances: [6 8]
0.1826 	EXP 	holdGazeRadius: 1
0.1826 	EXP 	maxWaitTimeInSec: 2
0.1827 	EXP 	fixationJitterInSec: [0.5 1.5]
0.1828 	EXP 	postResponseBlankTime: 0.5
0.1828 	EXP 	nTrialsFeedback: 6
0.1828 	EXP 	keyMapping: ['left' 'right']
0.1830 	EXP 	samplingRangeInDeg: [-1.50000000e+00 -1.20000000e+00 -9.00000000e-01 -6.00000000e-01
 -3.00000000e-01  2.22044605e-16  3.00000000e-01  6.00000000e-01
  9.00000000e-01  1.20000000e+00  1.50000000e+00]
0.1830 	EXP 	targetSize: 1.
0.1831 	EXP 	scoreIncrement: 10
0.1831 	EXP 	maxContagCondRepeat: 3
0.1831 	EXP 	tagFlipScreen: True
0.1832 	EXP 	screenWidthInPix: 1920
0.1832 	EXP 	screenHeightInPix: 1080
0.1832 	EXP 	Added new global key event: quitKey
0.2746 	WARNING 	fillRGB parameter is deprecated. Please use lineColor and colorSpace instead
0.2747 	WARNING 	lineRGB parameter is deprecated. Please use lineColor and colorSpace instead
0.2787 	EXP 	Removed global key event: 'quitKey'.
5.7446 	DATA 	Keypress: return
6.2625 	EXP 	Device response: <KeyPress from None: t=5.742719888687134, value=return, duration=None>
6.2626 	EXP 	Device response: <KeyPress from None: t=5.742719888687134, value=return, duration=0.14333367347717285>
6.2626 	EXP 	Device response: <KeyPress from None: t=6.214153051376343, value=return, duration=None>
6.3546 	EXP 	Device response: <KeyPress from None: t=6.214153051376343, value=return, duration=0.1040046215057373>
8.8149 	EXP 	Device response: <KeyPress from None: t=8.814170122146606, value=return, duration=None>
8.9117 	EXP 	Device response: <KeyPress from None: t=8.814170122146606, value=return, duration=0.09585022926330566>
8.9453 	DATA 	Keypress: return
8.9454 	DATA 	Keypress: return
48.1520 	EXP 	Device response: <KeyPress from None: t=48.15027952194214, value=left, duration=None>
48.1826 	DATA 	Keypress: left
48.2687 	EXP 	Device response: <KeyPress from None: t=48.15027952194214, value=left, duration=0.11190438270568848>
58.8305 	EXP 	Device response: <KeyPress from None: t=58.83026337623596, value=c, duration=None>
58.8408 	DATA 	Keypress: c
59.0076 	EXP 	Device response: <KeyPress from None: t=58.83026337623596, value=c, duration=0.15209317207336426>
64.5195 	EXP 	Device response: <KeyPress from None: t=64.51831007003784, value=return, duration=None>
64.5277 	DATA 	Keypress: return
64.6689 	EXP 	Device response: <KeyPress from None: t=64.51831007003784, value=return, duration=0.12797760963439941>
80.9605 	EXP 	window1: units = 'norm'
80.9605 	EXP 	window1: units = 'pix'
141.8069 	EXP 	Device response: <KeyPress from None: t=141.8065049648285, value=escape, duration=None>
141.8835 	DATA 	Keypress: escape
141.8977 	EXP 	window1: units = 'norm'
141.8977 	EXP 	window1: units = 'pix'
141.9052 	EXP 	Added new global key event: quitKey
151.4466 	DATA 	Keypress: return
158.3745 	DATA 	Keypress: 3
166.0305 	DATA 	Keypress: 1
166.6785 	DATA 	Keypress: 3
172.6305 	DATA 	Keypress: 3
180.6306 	DATA 	Keypress: 1
181.3506 	DATA 	Keypress: 3
182.2305 	DATA 	Keypress: 1
183.3105 	DATA 	Keypress: 3
184.5266 	DATA 	Keypress: 1
185.3906 	DATA 	Keypress: 3
187.2066 	DATA 	Keypress: 1
188.0145 	DATA 	Keypress: 3
189.1186 	DATA 	Keypress: 1
189.6465 	DATA 	Keypress: 3
205.7266 	DATA 	Keypress: 1
206.9906 	DATA 	Keypress: 1
209.0066 	DATA 	Keypress: 3
209.4626 	DATA 	Keypress: 3
