trialIndex,blockId,trialType,fixPosition,targetPosition,displacement,shapeInit,contrastInit,fixationDurationInSec,response,result
0,0,Step,0.0,-6.0,2.220446049250313e-16,1,1,0.636,LeftResponse,incorrect
1,0,Change,-0.0,6.0,1.2000000000000002,1,1,0.648,RightResponse,correct
2,0,Change,-0.0,6.0,-1.2,1,1,0.98,LeftResponse,correct
3,0,Blank,0.0,-6.0,0.9000000000000004,1,1,0.889,LeftResponse,incorrect
4,0,Change,0.0,-6.0,2.220446049250313e-16,1,1,0.882,RightResponse,correct
5,0,Blank,-0.0,6.0,1.2000000000000002,1,1,1.047,RightResponse,correct
6,0,Step,-0.0,6.0,-0.8999999999999999,0,0,0.5,LeftResponse,correct
7,0,Step,0.0,-8.0,2.220446049250313e-16,1,1,1.216,LeftResponse,incorrect
8,0,Step,-0.0,6.0,1.2000000000000002,1,0,1.183,RightResponse,correct
9,0,Step,-0.0,8.0,0.9000000000000004,0,0,0.664,LeftResponse,incorrect
10,0,Change,-0.0,8.0,0.6000000000000005,1,0,1.114,RightResponse,correct
11,0,Change,0.0,-6.0,1.2000000000000002,0,0,1.217,RightResponse,correct
12,0,Step,-0.0,8.0,2.220446049250313e-16,1,1,0.832,LeftResponse,incorrect
13,0,Blank,-0.0,6.0,-0.5999999999999999,0,0,0.95,RightResponse,incorrect
14,0,Change,-0.0,8.0,-0.8999999999999999,1,0,1.162,RightResponse,incorrect
15,0,Step,0.0,-8.0,-0.2999999999999998,1,0,1.302,RightResponse,incorrect
16,0,Change,-0.0,6.0,-1.2,1,0,0.908,LeftResponse,correct
17,0,Change,0.0,-6.0,0.6000000000000005,0,1,1.174,RightResponse,correct
18,0,Step,0.0,-8.0,-1.5,0,1,0.528,RightResponse,incorrect
19,0,Step,-0.0,8.0,0.6000000000000005,1,1,1.413,RightResponse,correct
20,0,Blank,-0.0,8.0,0.9000000000000004,1,0,0.669,RightResponse,correct
21,0,Change,0.0,-8.0,-1.5,0,1,1.488,LeftResponse,correct
22,0,Blank,0.0,-8.0,-1.2,1,1,1.137,LeftResponse,correct
23,0,Change,-0.0,8.0,-0.5999999999999999,1,1,1.344,RightResponse,incorrect
24,0,Change,0.0,-8.0,-0.2999999999999998,0,0,1.217,RightResponse,incorrect
25,0,Blank,0.0,-6.0,2.220446049250313e-16,1,1,1.325,RightResponse,correct
26,0,Change,0.0,-8.0,-0.5999999999999999,0,1,0.815,RightResponse,incorrect
27,0,Change,-0.0,8.0,2.220446049250313e-16,1,1,1.175,LeftResponse,incorrect
28,0,Blank,-0.0,6.0,-0.8999999999999999,1,0,1.193,LeftResponse,correct
29,0,Change,-0.0,6.0,-1.5,0,0,0.791,LeftResponse,correct
30,0,Blank,-0.0,6.0,0.6000000000000005,1,0,1.464,RightResponse,correct
31,0,Change,-0.0,8.0,0.30000000000000027,1,0,0.581,LeftResponse,incorrect
32,0,Blank,-0.0,8.0,1.2000000000000002,1,0,0.513,RightResponse,correct
33,0,Blank,0.0,-8.0,-0.5999999999999999,1,1,1.191,LeftResponse,correct
34,0,Blank,0.0,-8.0,1.5000000000000004,1,0,1.286,RightResponse,correct
35,0,Blank,0.0,-6.0,-0.5999999999999999,0,1,1.26,LeftResponse,correct
36,0,Blank,-0.0,6.0,-1.5,1,0,0.98,LeftResponse,correct
37,0,Blank,0.0,-8.0,1.2000000000000002,0,0,1.445,RightResponse,correct
38,0,Change,0.0,-8.0,1.5000000000000004,1,0,1.169,RightResponse,correct
39,0,Step,-0.0,8.0,-0.5999999999999999,0,0,0.847,LeftResponse,correct
40,0,Step,-0.0,8.0,0.9000000000000004,1,0,0.774,RightResponse,correct
41,0,Blank,0.0,-6.0,1.5000000000000004,1,0,0.547,RightResponse,correct
42,0,Blank,0.0,-6.0,-0.8999999999999999,0,0,0.563,LeftResponse,correct
43,0,Change,0.0,-6.0,0.30000000000000027,1,1,0.747,LeftResponse,incorrect
44,0,Step,0.0,-6.0,-0.8999999999999999,1,1,1.396,LeftResponse,correct
45,0,Blank,-0.0,6.0,1.2000000000000002,1,0,1.481,RightResponse,correct
46,0,Change,-0.0,8.0,-1.5,1,1,0.599,LeftResponse,correct
47,0,Change,0.0,-8.0,0.9000000000000004,1,1,1.392,RightResponse,correct
48,0,Blank,0.0,-6.0,1.2000000000000002,0,0,0.83,RightResponse,correct
49,0,Change,-0.0,8.0,0.9000000000000004,1,0,0.541,RightResponse,correct
50,0,Step,0.0,-8.0,1.5000000000000004,1,1,0.848,LeftResponse,incorrect
51,0,Step,0.0,-8.0,-0.8999999999999999,1,1,1.417,LeftResponse,correct
52,0,Blank,0.0,-6.0,0.30000000000000027,1,0,1.468,RightResponse,correct
53,0,Blank,-0.0,6.0,-0.2999999999999998,1,1,1.271,LeftResponse,correct
54,0,Step,0.0,-6.0,-1.2,0,1,1.326,RightResponse,incorrect
55,0,Change,0.0,-8.0,0.30000000000000027,0,0,1.491,RightResponse,correct
56,0,Step,0.0,-8.0,1.5000000000000004,0,0,0.628,RightResponse,correct
57,0,Blank,-0.0,8.0,1.2000000000000002,0,1,1.179,RightResponse,correct
