trialIndex,blockId,trialType,fixPosition,targetPosition,displacement,shapeInit,contrastInit,fixationDurationInSec,response,result
0,0,Blank,-0.0,8.0,-1.2,0,0,0.846,NoResponse,invalid
1,0,Blank,-0.0,8.0,1.5000000000000004,1,0,0.82,NoResponse,invalid
2,0,Blank,-0.0,8.0,-0.2999999999999998,0,0,0.869,LeftResponse,correct
3,0,Step,0.0,-8.0,-0.5999999999999999,1,0,0.574,RightResponse,incorrect
4,0,Step,0.0,-8.0,0.9000000000000004,1,0,0.771,RightResponse,correct
5,0,Blank,-0.0,8.0,0.30000000000000027,1,1,0.826,LeftResponse,incorrect
6,0,Change,0.0,-6.0,-0.5999999999999999,0,0,0.629,LeftResponse,correct
7,0,Step,0.0,-8.0,-1.5,0,0,0.786,LeftResponse,correct
8,0,Change,-0.0,6.0,-0.5999999999999999,1,0,0.93,LeftResponse,correct
9,0,Blank,-0.0,6.0,-0.8999999999999999,1,0,1.007,LeftResponse,correct
10,0,Blank,0.0,-8.0,-0.8999999999999999,0,1,1.114,RightResponse,incorrect
11,0,Step,0.0,-6.0,0.9000000000000004,0,1,0.966,RightResponse,correct
12,0,Change,-0.0,8.0,0.9000000000000004,1,0,1.258,LeftResponse,incorrect
13,0,Change,0.0,-8.0,1.5000000000000004,0,0,1.3,RightResponse,correct
14,0,Blank,-0.0,8.0,-0.2999999999999998,1,0,0.939,LeftResponse,correct
15,0,Change,-0.0,8.0,2.220446049250313e-16,1,1,1.166,LeftResponse,incorrect
16,0,Change,-0.0,8.0,-1.2,0,1,1.364,LeftResponse,correct
17,0,Blank,0.0,-6.0,-0.5999999999999999,1,0,0.558,LeftResponse,correct
18,0,Step,-0.0,6.0,-1.2,1,0,0.831,LeftResponse,correct
19,0,Blank,-0.0,6.0,0.30000000000000027,0,1,0.587,LeftResponse,incorrect
20,0,Blank,0.0,-6.0,-1.2,0,1,1.078,LeftResponse,correct
21,0,Blank,0.0,-6.0,-0.5999999999999999,0,0,0.753,LeftResponse,correct
22,0,Step,0.0,-6.0,0.9000000000000004,0,0,1.035,RightResponse,correct
23,0,Blank,-0.0,8.0,0.6000000000000005,1,1,0.625,RightResponse,correct
