trialIndex,blockId,trialType,fixPosition,targetPosition,displacement,shapeInit,contrastInit,fixationDurationInSec,response,result
39,0,Step,0.0,-8.0,-0.8999999999999999,1,1,0.71,LeftResponse,correct
40,0,Blank,0.0,-6.0,1.5000000000000004,0,1,1.48,RightResponse,correct
41,0,Step,-0.0,6.0,-1.2,1,1,0.96,RightResponse,incorrect
42,0,Step,0.0,-6.0,-0.8999999999999999,0,1,0.836,LeftResponse,correct
43,0,Change,0.0,-6.0,0.6000000000000005,1,1,0.811,RightResponse,correct
44,0,Blank,0.0,-8.0,-0.8999999999999999,1,1,1.141,LeftResponse,correct
45,0,Blank,0.0,-8.0,2.220446049250313e-16,0,1,0.632,RightResponse,correct
46,0,Step,-0.0,8.0,-1.2,0,1,1.199,LeftResponse,correct
47,0,Blank,0.0,-6.0,-1.2,0,0,1.484,LeftResponse,correct
48,0,Change,-0.0,8.0,-0.2999999999999998,0,1,0.669,LeftResponse,correct
49,0,Blank,-0.0,6.0,2.220446049250313e-16,1,0,0.566,LeftResponse,incorrect
50,0,Blank,-0.0,8.0,1.2000000000000002,1,0,1.16,RightResponse,correct
51,0,Step,0.0,-8.0,1.5000000000000004,0,0,0.733,RightResponse,correct
52,0,Blank,-0.0,8.0,-0.2999999999999998,1,1,1.416,LeftResponse,correct
53,0,Change,0.0,-6.0,-0.8999999999999999,0,1,1.437,RightResponse,incorrect
54,0,Blank,0.0,-6.0,-1.5,1,1,0.9,LeftResponse,correct
55,0,Step,-0.0,8.0,-1.2,0,0,0.748,LeftResponse,correct
56,0,Step,-0.0,8.0,-0.2999999999999998,0,1,0.873,LeftResponse,correct
57,0,Change,-0.0,8.0,2.220446049250313e-16,0,0,1.008,LeftResponse,incorrect
58,0,Step,-0.0,6.0,-0.5999999999999999,1,0,1.411,LeftResponse,correct
59,0,Change,-0.0,6.0,2.220446049250313e-16,1,0,1.2,LeftResponse,incorrect
60,0,Change,-0.0,8.0,-1.5,0,1,0.846,LeftResponse,correct
61,0,Change,0.0,-6.0,-0.8999999999999999,0,0,0.76,RightResponse,incorrect
62,0,Change,0.0,-6.0,1.2000000000000002,0,1,0.776,RightResponse,correct
63,0,Step,-0.0,6.0,1.2000000000000002,1,0,0.507,LeftResponse,incorrect
64,0,Step,0.0,-8.0,2.220446049250313e-16,1,1,1.29,RightResponse,correct
65,0,Change,0.0,-8.0,2.220446049250313e-16,1,0,0.563,RightResponse,correct
66,1,Blank,0.0,-8.0,0.30000000000000027,0,1,0.539,RightResponse,correct
67,1,Blank,0.0,-8.0,0.6000000000000005,0,1,1.417,RightResponse,correct
68,1,Change,0.0,-6.0,0.30000000000000027,1,0,0.727,RightResponse,correct
69,1,Change,0.0,-8.0,0.6000000000000005,0,1,0.782,RightResponse,correct
70,1,Change,0.0,-6.0,-1.2,0,0,1.499,LeftResponse,correct
71,1,Blank,0.0,-8.0,-0.5999999999999999,0,0,1.396,LeftResponse,correct
72,1,Step,0.0,-6.0,1.5000000000000004,1,1,1.406,RightResponse,correct
73,1,Step,-0.0,6.0,0.9000000000000004,0,1,1.145,RightResponse,correct
74,1,Blank,-0.0,6.0,-1.2,0,0,1.241,LeftResponse,correct
75,1,Blank,0.0,-8.0,-0.5999999999999999,1,0,1.392,LeftResponse,correct
76,1,Step,0.0,-6.0,0.9000000000000004,0,0,1.096,RightResponse,correct
77,1,Change,-0.0,8.0,-0.8999999999999999,1,0,0.893,LeftResponse,correct
78,1,Step,0.0,-8.0,1.5000000000000004,0,1,0.803,RightResponse,correct
79,1,Change,-0.0,8.0,0.30000000000000027,0,1,0.588,LeftResponse,incorrect
80,1,Change,0.0,-8.0,-0.2999999999999998,1,0,1.296,RightResponse,incorrect
81,1,Blank,-0.0,6.0,0.9000000000000004,0,1,1.366,LeftResponse,incorrect
82,1,Step,0.0,-6.0,1.5000000000000004,0,0,0.691,RightResponse,correct
83,1,Blank,-0.0,8.0,-1.5,0,0,1.216,LeftResponse,correct
84,1,Step,-0.0,8.0,-1.2,1,1,1.495,LeftResponse,correct
85,1,Step,0.0,-6.0,0.9000000000000004,1,0,0.717,RightResponse,correct
86,1,Step,0.0,-8.0,-1.2,1,0,0.69,RightResponse,incorrect
87,1,Step,-0.0,8.0,0.6000000000000005,1,1,0.758,LeftResponse,incorrect
88,1,Change,-0.0,8.0,1.5000000000000004,0,1,0.962,RightResponse,correct
89,1,Step,0.0,-8.0,-0.2999999999999998,1,0,1.101,LeftResponse,correct
90,1,Step,0.0,-6.0,1.5000000000000004,1,0,1.259,RightResponse,correct
91,1,Step,-0.0,6.0,-1.5,1,0,1.445,LeftResponse,correct
92,1,Change,0.0,-6.0,0.30000000000000027,1,1,1.199,RightResponse,correct
93,1,Blank,0.0,-6.0,-0.5999999999999999,1,1,1.225,RightResponse,incorrect
94,1,Blank,0.0,-8.0,-0.8999999999999999,0,1,1.061,LeftResponse,correct
95,1,Change,0.0,-6.0,1.5000000000000004,0,1,0.588,RightResponse,correct
96,1,Step,-0.0,6.0,-1.5,0,0,0.886,LeftResponse,correct
97,1,Step,-0.0,8.0,0.6000000000000005,1,0,0.892,RightResponse,correct
98,1,Step,0.0,-8.0,1.2000000000000002,1,0,0.614,RightResponse,correct
99,1,Blank,0.0,-6.0,2.220446049250313e-16,0,0,0.777,LeftResponse,incorrect
100,1,Step,-0.0,8.0,2.220446049250313e-16,0,0,1.222,LeftResponse,incorrect
101,1,Change,0.0,-8.0,0.6000000000000005,0,0,0.95,RightResponse,correct
102,1,Blank,0.0,-6.0,1.5000000000000004,0,0,0.617,RightResponse,correct
103,1,Blank,-0.0,6.0,1.5000000000000004,0,1,1.476,RightResponse,correct
104,1,Step,0.0,-8.0,-1.2,0,0,1.03,LeftResponse,correct
105,1,Blank,0.0,-8.0,1.2000000000000002,0,0,1.296,RightResponse,correct
106,1,Step,-0.0,6.0,-0.2999999999999998,0,0,0.502,LeftResponse,correct
107,1,Step,-0.0,8.0,0.30000000000000027,1,1,0.738,RightResponse,correct
108,1,Blank,0.0,-8.0,-1.5,0,1,1.35,LeftResponse,correct
109,1,Step,0.0,-6.0,-0.8999999999999999,1,0,0.863,LeftResponse,correct
110,1,Blank,0.0,-6.0,0.6000000000000005,1,1,1.326,RightResponse,correct
111,1,Blank,-0.0,6.0,1.5000000000000004,0,0,0.661,RightResponse,correct
112,1,Change,-0.0,8.0,1.2000000000000002,1,1,0.765,RightResponse,correct
113,1,Blank,-0.0,8.0,2.220446049250313e-16,0,0,0.631,LeftResponse,incorrect
114,1,Change,-0.0,6.0,0.6000000000000005,1,0,0.937,LeftResponse,incorrect
115,1,Blank,0.0,-6.0,-0.8999999999999999,0,1,1.144,LeftResponse,correct
116,1,Step,0.0,-8.0,1.2000000000000002,0,0,0.765,RightResponse,correct
117,1,Step,-0.0,6.0,-0.8999999999999999,0,1,0.605,LeftResponse,correct
118,1,Change,0.0,-8.0,1.2000000000000002,1,0,1.135,RightResponse,correct
119,1,Step,-0.0,6.0,-0.2999999999999998,0,1,0.797,LeftResponse,correct
120,1,Change,-0.0,6.0,-1.5,1,1,0.617,LeftResponse,correct
121,1,Blank,0.0,-8.0,0.9000000000000004,0,0,1.278,RightResponse,correct
122,1,Change,-0.0,8.0,2.220446049250313e-16,1,0,0.783,LeftResponse,incorrect
123,1,Blank,-0.0,6.0,-1.5,1,1,1.067,LeftResponse,correct
124,1,Change,-0.0,6.0,1.5000000000000004,1,0,0.504,LeftResponse,incorrect
125,1,Blank,0.0,-8.0,-1.2,1,1,0.732,LeftResponse,correct
126,1,Blank,-0.0,8.0,2.220446049250313e-16,0,1,1.059,RightResponse,correct
127,1,Blank,0.0,-8.0,-1.5,1,0,0.585,LeftResponse,correct
128,1,Step,0.0,-8.0,0.6000000000000005,1,0,1.239,RightResponse,correct
129,1,Step,-0.0,6.0,0.6000000000000005,0,1,1.356,LeftResponse,incorrect
130,1,Blank,0.0,-6.0,-0.8999999999999999,1,0,1.227,LeftResponse,correct
131,1,Step,-0.0,8.0,-0.5999999999999999,0,0,1.481,LeftResponse,correct
132,2,Change,0.0,-8.0,0.30000000000000027,0,1,1.465,RightResponse,correct
133,2,Change,0.0,-6.0,-0.2999999999999998,1,1,1.086,RightResponse,incorrect
134,2,Blank,0.0,-6.0,0.9000000000000004,0,1,1.237,RightResponse,correct
135,2,Blank,0.0,-8.0,1.2000000000000002,0,1,0.952,RightResponse,correct
136,2,Blank,0.0,-8.0,-0.8999999999999999,1,0,1.396,LeftResponse,correct
137,2,Blank,-0.0,8.0,-0.8999999999999999,0,1,0.937,LeftResponse,correct
138,2,Blank,-0.0,6.0,-0.5999999999999999,0,0,1.117,LeftResponse,correct
139,2,Change,0.0,-8.0,1.5000000000000004,0,1,0.811,RightResponse,correct
140,2,Step,-0.0,8.0,0.9000000000000004,1,1,1.466,RightResponse,correct
141,2,Change,0.0,-8.0,0.9000000000000004,1,1,1.116,RightResponse,correct
142,2,Blank,-0.0,8.0,-0.5999999999999999,1,0,0.62,RightResponse,incorrect
143,2,Blank,-0.0,8.0,0.9000000000000004,1,1,1.044,RightResponse,correct
144,2,Step,0.0,-6.0,-0.2999999999999998,0,1,1.305,LeftResponse,correct
145,2,Change,-0.0,8.0,2.220446049250313e-16,1,1,1.387,LeftResponse,incorrect
146,2,Change,0.0,-6.0,2.220446049250313e-16,1,0,0.948,RightResponse,correct
147,2,Step,0.0,-8.0,2.220446049250313e-16,0,1,0.902,LeftResponse,incorrect
148,2,Change,0.0,-6.0,-1.5,0,1,0.872,LeftResponse,correct
149,2,Blank,0.0,-6.0,-1.2,1,1,0.86,LeftResponse,correct
150,2,Step,-0.0,8.0,0.6000000000000005,0,0,0.85,RightResponse,correct
151,2,Change,-0.0,6.0,-0.8999999999999999,1,1,0.664,LeftResponse,correct
152,2,Step,0.0,-8.0,1.2000000000000002,1,1,1.007,RightResponse,correct
153,2,Change,-0.0,8.0,-1.2,0,0,1.111,LeftResponse,correct
154,2,Change,-0.0,6.0,-0.8999999999999999,0,0,0.774,LeftResponse,correct
155,2,Blank,-0.0,6.0,-1.5,0,0,0.61,LeftResponse,correct
156,2,Step,-0.0,8.0,-0.5999999999999999,1,0,1.279,RightResponse,incorrect
157,2,Blank,0.0,-8.0,2.220446049250313e-16,1,0,1.401,RightResponse,correct
158,2,Blank,-0.0,8.0,1.5000000000000004,1,1,1.352,RightResponse,correct
159,2,Blank,-0.0,6.0,0.6000000000000005,1,0,0.54,RightResponse,correct
160,2,Change,-0.0,6.0,0.30000000000000027,0,0,0.8,RightResponse,correct
161,2,Step,-0.0,8.0,2.220446049250313e-16,1,0,1.069,LeftResponse,incorrect
162,2,Change,-0.0,6.0,2.220446049250313e-16,0,1,0.751,LeftResponse,incorrect
163,2,Blank,-0.0,8.0,0.30000000000000027,0,0,1.208,LeftResponse,incorrect
164,2,Blank,-0.0,6.0,-0.5999999999999999,1,1,1.248,LeftResponse,correct
165,2,Change,-0.0,8.0,0.30000000000000027,1,1,1.434,RightResponse,correct
166,2,Blank,0.0,-6.0,0.9000000000000004,1,0,1.494,RightResponse,correct
167,2,Change,0.0,-8.0,-0.2999999999999998,0,0,0.878,RightResponse,incorrect
168,2,Change,0.0,-6.0,0.9000000000000004,1,0,0.598,RightResponse,correct
169,2,Step,0.0,-8.0,-1.5,1,1,1.096,LeftResponse,correct
170,2,Change,-0.0,8.0,-0.8999999999999999,1,1,1.351,LeftResponse,correct
171,2,Change,-0.0,6.0,0.30000000000000027,1,1,1.35,LeftResponse,incorrect
172,2,Step,0.0,-6.0,1.2000000000000002,1,1,0.779,RightResponse,correct
173,2,Change,-0.0,6.0,0.9000000000000004,0,1,1.295,LeftResponse,incorrect
174,2,Change,-0.0,6.0,1.2000000000000002,1,1,0.582,RightResponse,correct
175,2,Step,-0.0,6.0,-0.2999999999999998,1,0,1.038,LeftResponse,correct
176,2,Change,-0.0,6.0,0.6000000000000005,1,1,0.688,RightResponse,correct
177,2,Change,-0.0,6.0,-1.5,0,1,1.16,LeftResponse,correct
178,2,Step,-0.0,8.0,1.5000000000000004,1,0,1.423,RightResponse,correct
179,2,Blank,-0.0,6.0,2.220446049250313e-16,0,1,1.462,LeftResponse,incorrect
180,2,Blank,-0.0,6.0,-0.8999999999999999,0,1,0.757,LeftResponse,correct
181,2,Change,0.0,-6.0,1.5000000000000004,1,0,0.863,RightResponse,correct
182,2,Step,-0.0,8.0,-0.5999999999999999,0,1,1.212,LeftResponse,correct
183,2,Step,0.0,-8.0,0.6000000000000005,0,1,0.694,RightResponse,correct
184,2,Blank,-0.0,8.0,-1.2,0,1,0.652,LeftResponse,correct
185,2,Blank,-0.0,8.0,-0.2999999999999998,0,1,1.288,LeftResponse,correct
186,2,Blank,0.0,-8.0,0.6000000000000005,1,1,0.696,RightResponse,correct
187,2,Step,-0.0,8.0,-0.2999999999999998,0,0,1.117,LeftResponse,correct
188,2,Step,0.0,-6.0,-1.5,0,1,0.889,LeftResponse,correct
189,2,Change,0.0,-8.0,0.9000000000000004,1,0,0.502,RightResponse,correct
190,2,Blank,-0.0,6.0,-0.2999999999999998,0,1,1.313,LeftResponse,correct
191,2,Step,0.0,-8.0,-0.5999999999999999,1,0,0.548,RightResponse,incorrect
192,2,Blank,0.0,-6.0,1.2000000000000002,1,0,0.796,RightResponse,correct
193,2,Step,0.0,-6.0,1.2000000000000002,0,1,0.705,RightResponse,correct
194,2,Change,-0.0,6.0,0.9000000000000004,1,0,1.231,RightResponse,correct
195,2,Change,-0.0,6.0,-1.2,1,1,0.884,LeftResponse,correct
196,2,Step,0.0,-8.0,-0.2999999999999998,0,1,0.626,LeftResponse,correct
197,2,Change,-0.0,6.0,0.9000000000000004,0,0,0.675,RightResponse,correct
198,3,Blank,0.0,-6.0,0.6000000000000005,0,0,1.04,LeftResponse,incorrect
199,3,Change,-0.0,6.0,2.220446049250313e-16,0,0,1.133,LeftResponse,incorrect
200,3,Change,0.0,-6.0,0.9000000000000004,0,1,1.055,RightResponse,correct
201,3,Change,-0.0,8.0,0.9000000000000004,1,1,1.454,RightResponse,correct
202,3,Step,0.0,-6.0,1.2000000000000002,1,0,1.033,RightResponse,correct
203,3,Step,0.0,-6.0,-1.5,1,1,0.917,LeftResponse,correct
204,3,Change,-0.0,6.0,1.5000000000000004,0,1,1.147,RightResponse,correct
205,3,Blank,0.0,-8.0,1.2000000000000002,1,1,0.637,RightResponse,correct
206,3,Blank,0.0,-8.0,1.5000000000000004,0,1,1.114,RightResponse,correct
207,3,Blank,-0.0,8.0,0.6000000000000005,0,1,1.116,LeftResponse,incorrect
208,3,Change,0.0,-6.0,0.9000000000000004,0,0,1.177,RightResponse,correct
209,3,Step,-0.0,8.0,1.2000000000000002,1,0,1.283,RightResponse,correct
210,3,Blank,0.0,-6.0,-0.2999999999999998,0,0,0.691,RightResponse,incorrect
211,3,Change,0.0,-8.0,0.30000000000000027,1,1,1.442,RightResponse,correct
212,3,Blank,-0.0,8.0,0.6000000000000005,1,1,0.919,LeftResponse,incorrect
213,3,Change,-0.0,6.0,-0.5999999999999999,1,0,0.779,LeftResponse,correct
214,3,Step,0.0,-8.0,-0.8999999999999999,0,1,0.946,LeftResponse,correct
215,3,Blank,-0.0,8.0,-0.5999999999999999,1,1,1.423,LeftResponse,correct
216,3,Change,-0.0,8.0,-1.5,1,0,1.004,LeftResponse,correct
217,3,Change,0.0,-6.0,1.2000000000000002,1,0,0.719,RightResponse,correct
218,3,Step,0.0,-6.0,-0.2999999999999998,1,1,0.513,RightResponse,incorrect
219,3,Blank,-0.0,6.0,0.6000000000000005,0,1,0.595,RightResponse,correct
220,3,Blank,0.0,-6.0,-0.2999999999999998,1,1,0.904,LeftResponse,correct
221,3,Blank,-0.0,6.0,1.2000000000000002,0,1,0.885,RightResponse,correct
222,3,Change,-0.0,6.0,-0.5999999999999999,0,1,1.488,LeftResponse,correct
223,3,Blank,-0.0,8.0,0.6000000000000005,1,0,0.733,RightResponse,correct
224,3,Change,0.0,-6.0,-1.5,1,0,0.537,LeftResponse,correct
225,3,Change,-0.0,8.0,1.2000000000000002,0,0,1.219,RightResponse,correct
226,3,Blank,0.0,-8.0,-0.2999999999999998,1,1,1.138,LeftResponse,correct
227,3,Step,-0.0,6.0,0.30000000000000027,1,1,1.229,RightResponse,correct
228,3,Blank,-0.0,8.0,-0.8999999999999999,0,0,1.156,LeftResponse,correct
229,3,Step,-0.0,6.0,2.220446049250313e-16,0,0,1.405,RightResponse,correct
230,3,Step,-0.0,8.0,-0.8999999999999999,1,0,0.964,LeftResponse,correct
231,3,Blank,0.0,-6.0,0.9000000000000004,1,1,1.363,RightResponse,correct
232,3,Blank,-0.0,6.0,-0.2999999999999998,0,0,0.588,LeftResponse,correct
233,3,Change,0.0,-6.0,2.220446049250313e-16,0,0,0.522,NoResponse,invalid
234,3,Change,0.0,-8.0,0.30000000000000027,0,0,0.634,RightResponse,correct
235,3,Blank,-0.0,6.0,1.5000000000000004,1,0,1.032,LeftResponse,incorrect
236,3,Change,0.0,-8.0,-0.5999999999999999,0,0,1.086,LeftResponse,correct
237,3,Step,-0.0,8.0,1.2000000000000002,1,1,0.591,RightResponse,correct
238,3,Change,-0.0,8.0,0.6000000000000005,1,0,0.962,RightResponse,correct
239,3,Step,0.0,-6.0,2.220446049250313e-16,0,0,0.937,LeftResponse,incorrect
240,3,Change,-0.0,8.0,1.5000000000000004,1,1,1.379,RightResponse,correct
241,3,Blank,-0.0,6.0,0.6000000000000005,0,0,0.675,LeftResponse,incorrect
242,3,Blank,0.0,-8.0,-0.8999999999999999,0,0,1.342,LeftResponse,correct
243,3,Step,-0.0,8.0,-0.8999999999999999,1,1,1.151,LeftResponse,correct
244,3,Step,0.0,-6.0,-0.2999999999999998,1,0,1.297,RightResponse,incorrect
245,3,Blank,-0.0,8.0,0.9000000000000004,0,0,0.934,RightResponse,correct
246,3,Change,-0.0,8.0,1.5000000000000004,1,0,0.963,RightResponse,correct
247,3,Change,-0.0,8.0,0.9000000000000004,0,0,0.701,RightResponse,correct
248,3,Step,0.0,-8.0,0.30000000000000027,1,0,0.659,RightResponse,correct
249,3,Blank,-0.0,8.0,-1.2,1,0,1.265,LeftResponse,correct
250,3,Blank,-0.0,8.0,2.220446049250313e-16,1,1,0.86,NoResponse,invalid
251,3,Blank,-0.0,6.0,1.2000000000000002,1,0,1.132,RightResponse,correct
252,3,Change,-0.0,6.0,-0.2999999999999998,1,0,0.996,RightResponse,incorrect
253,3,Change,0.0,-8.0,-0.8999999999999999,1,1,0.74,LeftResponse,correct
254,3,Blank,-0.0,6.0,-1.5,0,1,0.631,LeftResponse,correct
255,3,Change,-0.0,6.0,1.2000000000000002,0,0,0.909,LeftResponse,incorrect
256,3,Change,0.0,-8.0,-1.2,0,1,0.5,RightResponse,incorrect
257,3,Blank,0.0,-8.0,0.9000000000000004,1,1,1.003,RightResponse,correct
258,3,Blank,0.0,-6.0,1.5000000000000004,1,1,1.269,RightResponse,correct
259,3,Change,0.0,-8.0,-1.5,1,0,1.004,LeftResponse,correct
260,3,Step,0.0,-6.0,-1.5,1,0,1.212,LeftResponse,correct
261,3,Step,0.0,-8.0,0.9000000000000004,0,0,1.082,RightResponse,correct
262,3,Change,0.0,-8.0,-1.2,1,1,1.362,LeftResponse,correct
263,3,Step,0.0,-6.0,-0.5999999999999999,1,0,0.732,LeftResponse,correct
264,4,Blank,-0.0,8.0,1.2000000000000002,0,1,1.066,RightResponse,correct
265,4,Step,-0.0,6.0,1.5000000000000004,1,0,1.426,RightResponse,correct
266,4,Blank,-0.0,6.0,-0.8999999999999999,0,0,0.777,LeftResponse,correct
267,4,Blank,-0.0,8.0,0.30000000000000027,1,1,1.178,LeftResponse,incorrect
268,4,Step,0.0,-6.0,0.30000000000000027,0,1,1.037,RightResponse,correct
269,4,Step,-0.0,8.0,-1.5,0,1,0.834,LeftResponse,correct
270,4,Change,-0.0,6.0,-1.2,0,1,0.779,LeftResponse,correct
271,4,Change,-0.0,6.0,-0.8999999999999999,0,1,1.413,LeftResponse,correct
272,4,Change,0.0,-8.0,-0.8999999999999999,0,0,0.941,RightResponse,incorrect
273,4,Change,-0.0,8.0,0.30000000000000027,0,0,1.497,LeftResponse,incorrect
274,4,Change,0.0,-8.0,1.2000000000000002,0,0,1.073,RightResponse,correct
275,4,Blank,0.0,-6.0,-0.5999999999999999,1,0,1.241,LeftResponse,correct
276,4,Change,0.0,-8.0,-0.8999999999999999,0,1,0.594,RightResponse,incorrect
277,4,Step,-0.0,6.0,-1.2,0,1,0.609,LeftResponse,correct
278,4,Change,0.0,-6.0,2.220446049250313e-16,1,1,0.788,RightResponse,correct
279,4,Step,0.0,-8.0,0.30000000000000027,0,1,0.923,LeftResponse,incorrect
280,4,Change,0.0,-6.0,-0.8999999999999999,1,1,0.845,LeftResponse,correct
281,4,Blank,0.0,-6.0,1.2000000000000002,0,1,0.621,RightResponse,correct
282,4,Step,0.0,-6.0,-1.2,0,1,0.774,LeftResponse,correct
283,4,Change,0.0,-8.0,0.9000000000000004,0,0,1.072,RightResponse,correct
284,4,Step,-0.0,6.0,2.220446049250313e-16,0,1,1.012,LeftResponse,incorrect
285,4,Blank,-0.0,8.0,-0.8999999999999999,1,0,0.953,LeftResponse,correct
286,4,Change,0.0,-8.0,1.2000000000000002,0,1,1.459,RightResponse,correct
287,4,Change,0.0,-8.0,0.6000000000000005,1,1,0.807,RightResponse,correct
288,4,Blank,-0.0,8.0,-0.2999999999999998,1,0,1.108,LeftResponse,correct
289,4,Step,-0.0,6.0,0.6000000000000005,1,1,0.946,LeftResponse,incorrect
290,4,Change,0.0,-6.0,-0.5999999999999999,0,1,0.537,LeftResponse,correct
291,4,Blank,-0.0,8.0,-1.5,1,0,1.323,LeftResponse,correct
292,4,Step,0.0,-6.0,-0.5999999999999999,0,0,0.664,LeftResponse,correct
293,4,Change,-0.0,8.0,0.6000000000000005,1,1,0.883,LeftResponse,incorrect
294,4,Blank,0.0,-6.0,2.220446049250313e-16,0,1,0.71,RightResponse,correct
295,4,Change,-0.0,8.0,-0.2999999999999998,1,0,1.044,LeftResponse,correct
296,4,Step,0.0,-8.0,0.9000000000000004,1,1,1.361,RightResponse,correct
297,4,Blank,-0.0,8.0,-1.2,0,0,0.946,LeftResponse,correct
298,4,Step,-0.0,8.0,0.6000000000000005,0,1,0.686,RightResponse,correct
299,4,Step,-0.0,6.0,-0.5999999999999999,0,1,1.069,LeftResponse,correct
300,4,Change,0.0,-6.0,0.30000000000000027,0,0,1.319,RightResponse,correct
301,4,Step,0.0,-6.0,1.2000000000000002,0,0,0.902,RightResponse,correct
302,4,Step,-0.0,6.0,-1.5,0,1,0.683,LeftResponse,correct
303,4,Change,-0.0,8.0,-1.5,0,0,1.139,LeftResponse,correct
304,4,Step,-0.0,8.0,1.5000000000000004,0,1,0.793,LeftResponse,incorrect
305,4,Blank,0.0,-6.0,-1.2,0,1,0.888,RightResponse,incorrect
306,4,Change,-0.0,8.0,-0.2999999999999998,1,1,1.089,LeftResponse,correct
307,4,Change,-0.0,6.0,1.5000000000000004,0,0,0.958,RightResponse,correct
308,4,Change,0.0,-8.0,0.30000000000000027,1,0,0.697,RightResponse,correct
309,4,Blank,0.0,-8.0,2.220446049250313e-16,0,0,0.848,RightResponse,correct
310,4,Step,-0.0,8.0,0.9000000000000004,1,0,1.216,RightResponse,correct
311,4,Step,-0.0,8.0,2.220446049250313e-16,0,1,0.602,RightResponse,correct
312,4,Blank,0.0,-8.0,0.9000000000000004,1,0,0.598,RightResponse,correct
313,4,Change,0.0,-8.0,2.220446049250313e-16,1,1,1.441,RightResponse,correct
314,4,Blank,0.0,-6.0,-1.2,1,0,0.924,LeftResponse,correct
315,4,Blank,0.0,-6.0,1.2000000000000002,1,1,1.357,RightResponse,correct
316,4,Change,-0.0,8.0,-0.5999999999999999,1,1,1.429,LeftResponse,correct
317,4,Change,-0.0,6.0,0.30000000000000027,1,0,0.679,LeftResponse,incorrect
318,4,Blank,0.0,-8.0,1.5000000000000004,1,0,1.41,RightResponse,correct
319,4,Blank,-0.0,8.0,1.2000000000000002,1,1,1.218,RightResponse,correct
320,4,Step,-0.0,8.0,0.30000000000000027,0,0,1.184,RightResponse,correct
321,4,Blank,-0.0,8.0,-1.5,1,1,0.56,LeftResponse,correct
