0.1488 	EXP 	Input Frame Rate: 144.000 Hz
0.1489 	EXP 	Determined Frame Rate: 144.074 Hz
0.1783 	EXP 	subjectName: 'S191'
0.1784 	EXP 	session: 1
0.1784 	EXP 	language: 'DE'
0.1784 	EXP 	stimChangeType: 'S'
0.1784 	EXP 	nBlocks: 8
0.1785 	EXP 	nTrialsPerBlock: 66
0.1785 	EXP 	dominantEye: 'R'
0.1786 	EXP 	monitorRefreshRate: 144.
0.1786 	EXP 	monitorWidth: 53.36
0.1787 	EXP 	monitorDistance: 65.
0.1787 	EXP 	nTrialsTotal: 528
0.1788 	EXP 	nTrialsMinPractise: 5
0.1788 	EXP 	minSuccessRateInPractise: 0.8
0.1789 	EXP 	blankTimeInSec: 0.25
0.1789 	EXP 	fixSize: 0.5
0.1790 	EXP 	stimDistances: [6 8]
0.1790 	EXP 	holdGazeRadius: 1
0.1790 	EXP 	maxWaitTimeInSec: 2
0.1791 	EXP 	fixationJitterInSec: [0.5 1.5]
0.1791 	EXP 	postResponseBlankTime: 0.5
0.1792 	EXP 	nTrialsFeedback: 6
0.1792 	EXP 	keyMapping: ['left' 'right']
0.1793 	EXP 	samplingRangeInDeg: [-1.50000000e+00 -1.20000000e+00 -9.00000000e-01 -6.00000000e-01
 -3.00000000e-01  2.22044605e-16  3.00000000e-01  6.00000000e-01
  9.00000000e-01  1.20000000e+00  1.50000000e+00]
0.1794 	EXP 	targetSize: 1.
0.1794 	EXP 	scoreIncrement: 10
0.1795 	EXP 	maxContagCondRepeat: 3
0.1795 	EXP 	tagFlipScreen: True
0.1795 	EXP 	screenWidthInPix: 1920
0.1796 	EXP 	screenHeightInPix: 1080
0.1796 	EXP 	Added new global key event: quitKey
0.2648 	WARNING 	fillRGB parameter is deprecated. Please use lineColor and colorSpace instead
0.2649 	WARNING 	lineRGB parameter is deprecated. Please use lineColor and colorSpace instead
0.2689 	EXP 	Removed global key event: 'quitKey'.
201.5885 	DATA 	Mouse: Left button down, pos=(14,1)
