trialIndex,blockId,trialType,fixPosition,targetPosition,displacement,shapeInit,contrastInit,fixationDurationInSec,response,result
0,0,Change,0.0,-8.0,2.220446049250313e-16,0,0,1.259,LeftResponse,incorrect
1,0,Blank,-0.0,6.0,0.30000000000000027,1,0,0.522,RightResponse,correct
2,0,Step,-0.0,6.0,-1.2,1,1,0.785,LeftResponse,correct
3,0,Step,0.0,-6.0,1.2000000000000002,1,1,1.059,RightResponse,correct
4,0,Change,-0.0,6.0,0.6000000000000005,1,0,0.822,RightResponse,correct
5,0,Change,-0.0,8.0,-0.5999999999999999,1,1,1.116,LeftResponse,correct
6,0,Change,-0.0,8.0,-1.5,0,0,1.176,LeftResponse,correct
7,0,Change,0.0,-6.0,2.220446049250313e-16,1,1,1.106,RightResponse,correct
8,0,Blank,-0.0,6.0,-0.5999999999999999,1,0,1.23,LeftResponse,correct
9,0,Step,0.0,-8.0,0.30000000000000027,0,0,0.721,RightResponse,correct
10,0,Step,0.0,-8.0,-1.5,0,1,0.685,LeftResponse,correct
11,0,Change,-0.0,6.0,-1.2,1,1,0.699,LeftResponse,correct
12,0,Change,-0.0,6.0,2.220446049250313e-16,0,1,1.409,LeftResponse,incorrect
13,0,Blank,0.0,-6.0,2.220446049250313e-16,1,1,1.013,LeftResponse,incorrect
14,0,Change,-0.0,6.0,-0.2999999999999998,0,0,0.769,LeftResponse,correct
15,0,Step,-0.0,8.0,1.5000000000000004,0,1,0.771,RightResponse,correct
16,0,Step,-0.0,6.0,-0.5999999999999999,0,0,0.646,LeftResponse,correct
17,0,Change,-0.0,6.0,1.2000000000000002,0,0,1.221,RightResponse,correct
18,0,Blank,-0.0,6.0,-0.8999999999999999,1,0,0.929,LeftResponse,correct
19,0,Step,-0.0,6.0,-0.8999999999999999,0,1,0.642,LeftResponse,correct
20,0,Blank,-0.0,6.0,-0.2999999999999998,0,0,0.978,LeftResponse,correct
21,0,Step,-0.0,8.0,-1.5,1,0,1.347,LeftResponse,correct
22,0,Change,0.0,-6.0,-0.8999999999999999,1,1,0.94,LeftResponse,correct
23,0,Step,-0.0,8.0,0.30000000000000027,0,0,1.319,RightResponse,correct
24,0,Blank,0.0,-6.0,-0.2999999999999998,1,0,0.539,RightResponse,incorrect
25,0,Step,0.0,-8.0,-0.8999999999999999,0,1,0.705,LeftResponse,correct
26,0,Step,-0.0,8.0,1.2000000000000002,1,1,0.67,RightResponse,correct
27,0,Step,-0.0,8.0,-1.5,1,1,1.411,LeftResponse,correct
28,0,Change,-0.0,8.0,1.5000000000000004,1,1,0.848,RightResponse,correct
29,0,Blank,-0.0,8.0,1.5000000000000004,0,0,0.556,LeftResponse,incorrect
30,0,Step,-0.0,6.0,-1.2,1,0,1.278,LeftResponse,correct
31,0,Blank,-0.0,8.0,0.6000000000000005,1,1,0.952,LeftResponse,incorrect
32,0,Blank,0.0,-6.0,-0.5999999999999999,1,0,0.968,LeftResponse,correct
33,0,Blank,-0.0,6.0,1.2000000000000002,1,1,1.389,RightResponse,correct
34,0,Blank,0.0,-6.0,0.9000000000000004,0,1,1.209,RightResponse,correct
35,0,Blank,0.0,-8.0,2.220446049250313e-16,0,1,1.077,RightResponse,correct
36,0,Change,-0.0,6.0,1.5000000000000004,1,0,0.876,LeftResponse,incorrect
