trialIndex,blockId,trialType,fixPosition,targetPosition,displacement,shapeInit,contrastInit,fixationDurationInSec,response,result
133,2,Blank,-0.0,8.0,-0.8999999999999999,0,0,1.175,LeftResponse,correct
134,2,Step,-0.0,6.0,1.5000000000000004,0,0,0.874,LeftResponse,incorrect
135,2,Step,0.0,-6.0,2.220446049250313e-16,1,1,0.981,LeftResponse,incorrect
136,2,Change,-0.0,8.0,-0.2999999999999998,0,0,0.942,LeftResponse,correct
137,2,Change,0.0,-6.0,-1.2,1,0,0.533,LeftResponse,correct
138,2,Blank,0.0,-8.0,0.30000000000000027,1,1,0.769,RightResponse,correct
139,2,Blank,-0.0,6.0,-1.5,1,1,0.609,LeftResponse,correct
140,2,Blank,0.0,-6.0,-0.8999999999999999,0,1,1.285,LeftResponse,correct
141,2,Change,0.0,-6.0,1.2000000000000002,1,1,1.353,LeftResponse,incorrect
142,2,Blank,0.0,-6.0,1.5000000000000004,1,1,1.264,RightResponse,correct
143,2,Step,0.0,-6.0,-0.8999999999999999,1,1,1.119,LeftResponse,correct
144,2,Change,-0.0,8.0,-0.5999999999999999,0,1,1.139,RightResponse,incorrect
145,2,Change,0.0,-6.0,1.2000000000000002,0,0,1.071,RightResponse,correct
146,2,Blank,-0.0,8.0,0.9000000000000004,0,0,0.674,RightResponse,correct
147,2,Step,-0.0,8.0,0.6000000000000005,0,1,1.348,RightResponse,correct
148,2,Blank,-0.0,8.0,0.6000000000000005,1,1,0.936,RightResponse,correct
149,2,Step,0.0,-6.0,0.9000000000000004,0,0,0.805,LeftResponse,incorrect
150,2,Step,-0.0,8.0,-0.8999999999999999,1,0,0.774,RightResponse,incorrect
151,2,Step,0.0,-8.0,1.2000000000000002,1,0,0.827,LeftResponse,incorrect
152,2,Blank,-0.0,8.0,1.5000000000000004,1,0,0.929,RightResponse,correct
153,2,Blank,0.0,-6.0,-1.2,1,1,1.099,LeftResponse,correct
154,2,Change,-0.0,6.0,-0.2999999999999998,0,1,1.397,LeftResponse,correct
155,2,Change,0.0,-6.0,-0.8999999999999999,1,1,1.209,LeftResponse,correct
