trialIndex,blockId,trialType,fixPosition,targetPosition,displacement,shapeInit,contrastInit,fixationDurationInSec,response,result
0,0,Change,-0.0,6.0,-0.5999999999999999,0,1,0.866,RightResponse,incorrect
1,0,Blank,0.0,-8.0,0.30000000000000027,0,0,0.775,LeftResponse,incorrect
2,0,Step,-0.0,8.0,1.2000000000000002,0,0,1.136,RightResponse,correct
3,0,Change,-0.0,8.0,-0.8999999999999999,0,1,1.063,RightResponse,incorrect
4,0,Step,-0.0,8.0,0.9000000000000004,1,0,0.849,LeftResponse,incorrect
5,0,Change,0.0,-6.0,0.9000000000000004,0,1,0.869,RightResponse,correct
6,0,Step,-0.0,8.0,-1.5,0,0,1.438,LeftResponse,correct
7,0,Step,0.0,-8.0,2.220446049250313e-16,0,1,1.322,RightResponse,correct
8,0,Step,-0.0,6.0,-0.5999999999999999,0,1,0.845,LeftResponse,correct
9,0,Step,-0.0,6.0,-1.2,1,0,0.526,RightResponse,incorrect
10,0,Change,0.0,-6.0,-0.8999999999999999,1,1,0.734,RightResponse,incorrect
11,0,Change,-0.0,6.0,-1.2,0,0,1.167,LeftResponse,correct
12,0,Step,0.0,-8.0,-0.2999999999999998,1,0,1.482,RightResponse,incorrect
13,0,Change,0.0,-6.0,-0.2999999999999998,0,0,1.136,LeftResponse,correct
14,0,Blank,-0.0,6.0,2.220446049250313e-16,1,0,0.612,RightResponse,correct
15,0,Blank,-0.0,8.0,0.6000000000000005,1,1,1.442,RightResponse,correct
16,0,Blank,0.0,-8.0,-1.5,1,1,0.628,LeftResponse,correct
17,0,Change,0.0,-6.0,0.6000000000000005,0,1,1.156,RightResponse,correct
18,0,Change,0.0,-8.0,-0.5999999999999999,0,0,1.209,RightResponse,incorrect
19,0,Change,-0.0,8.0,-0.8999999999999999,0,0,0.847,RightResponse,incorrect
20,0,Blank,-0.0,6.0,-1.5,0,1,0.956,RightResponse,incorrect
21,0,Change,-0.0,6.0,0.9000000000000004,1,1,1.191,RightResponse,correct
22,0,Change,0.0,-8.0,-0.5999999999999999,0,1,1.116,RightResponse,incorrect
23,0,Step,-0.0,8.0,1.5000000000000004,0,0,0.85,RightResponse,correct
24,0,Step,0.0,-8.0,-1.5,1,0,0.778,LeftResponse,correct
25,0,Change,-0.0,8.0,1.5000000000000004,0,1,0.503,RightResponse,correct
26,0,Blank,-0.0,6.0,0.6000000000000005,1,0,1.398,RightResponse,correct
27,0,Blank,0.0,-6.0,-0.8999999999999999,1,0,0.817,RightResponse,incorrect
28,0,Change,0.0,-6.0,-0.8999999999999999,0,0,0.574,RightResponse,incorrect
29,0,Blank,0.0,-6.0,0.30000000000000027,0,0,0.708,RightResponse,correct
30,0,Change,0.0,-8.0,-1.5,0,0,1.195,RightResponse,incorrect
31,0,Step,0.0,-8.0,-0.8999999999999999,1,1,0.809,RightResponse,incorrect
32,0,Step,-0.0,8.0,1.5000000000000004,0,1,0.638,LeftResponse,incorrect
33,0,Blank,-0.0,8.0,0.30000000000000027,1,0,0.72,RightResponse,correct
34,0,Step,0.0,-6.0,1.2000000000000002,0,1,0.948,RightResponse,correct
35,0,Change,-0.0,6.0,1.2000000000000002,0,1,1.244,RightResponse,correct
36,0,Change,-0.0,8.0,1.5000000000000004,1,0,1.499,LeftResponse,incorrect
37,0,Change,-0.0,6.0,2.220446049250313e-16,1,0,0.56,RightResponse,correct
38,0,Change,-0.0,8.0,-1.5,0,0,0.89,RightResponse,incorrect
39,0,Blank,-0.0,6.0,0.30000000000000027,0,0,0.914,LeftResponse,incorrect
40,0,Blank,0.0,-6.0,-0.2999999999999998,0,1,0.545,RightResponse,incorrect
41,0,Change,-0.0,8.0,-0.5999999999999999,1,0,1.265,RightResponse,incorrect
42,0,Change,0.0,-8.0,-0.2999999999999998,1,0,0.648,RightResponse,incorrect
43,0,Step,0.0,-6.0,-1.5,0,1,0.512,LeftResponse,correct
44,0,Step,0.0,-6.0,0.9000000000000004,1,0,1.414,RightResponse,correct
45,0,Change,-0.0,6.0,1.5000000000000004,1,1,1.076,RightResponse,correct
46,0,Blank,-0.0,6.0,-1.2,1,1,1.444,RightResponse,incorrect
47,0,Change,-0.0,8.0,2.220446049250313e-16,1,0,0.971,RightResponse,correct
48,0,Change,0.0,-8.0,0.9000000000000004,1,0,0.538,LeftResponse,incorrect
49,0,Change,0.0,-8.0,0.9000000000000004,0,1,1.495,LeftResponse,incorrect
50,0,Change,-0.0,6.0,-0.2999999999999998,0,1,0.841,RightResponse,incorrect
51,0,Step,-0.0,6.0,-1.5,0,1,0.73,RightResponse,incorrect
52,0,Blank,-0.0,8.0,2.220446049250313e-16,0,0,0.995,RightResponse,correct
53,0,Change,-0.0,6.0,-1.5,1,0,1.237,RightResponse,incorrect
54,0,Blank,0.0,-8.0,-0.5999999999999999,0,0,0.896,RightResponse,incorrect
55,0,Step,-0.0,6.0,-0.2999999999999998,0,1,0.876,RightResponse,incorrect
56,0,Step,-0.0,6.0,-1.5,1,0,1.038,RightResponse,incorrect
57,0,Step,0.0,-6.0,2.220446049250313e-16,1,0,1.218,LeftResponse,incorrect
58,0,Blank,0.0,-8.0,-0.5999999999999999,1,1,1.213,RightResponse,incorrect
59,0,Blank,-0.0,8.0,-0.2999999999999998,0,1,1.067,RightResponse,incorrect
60,0,Change,-0.0,6.0,0.6000000000000005,0,0,0.6,RightResponse,correct
61,0,Step,0.0,-6.0,0.6000000000000005,1,1,1.485,LeftResponse,incorrect
62,0,Blank,0.0,-8.0,-1.2,0,1,1.473,LeftResponse,correct
63,0,Blank,-0.0,6.0,-0.8999999999999999,0,0,0.961,RightResponse,incorrect
64,0,Blank,0.0,-8.0,-1.2,0,0,0.802,LeftResponse,correct
65,0,Change,0.0,-8.0,1.5000000000000004,1,0,0.536,LeftResponse,incorrect
66,1,Blank,0.0,-6.0,-0.5999999999999999,1,0,1.249,LeftResponse,correct
67,1,Step,0.0,-6.0,-1.2,1,1,0.73,LeftResponse,correct
68,1,Step,0.0,-8.0,-1.2,1,1,1.218,LeftResponse,correct
69,1,Step,-0.0,8.0,0.6000000000000005,0,0,0.539,RightResponse,correct
70,1,Change,0.0,-8.0,-0.8999999999999999,1,0,1.192,RightResponse,incorrect
71,1,Step,0.0,-6.0,-1.5,1,1,0.526,LeftResponse,correct
72,1,Blank,-0.0,6.0,0.30000000000000027,0,1,1.193,LeftResponse,incorrect
73,1,Step,0.0,-8.0,0.6000000000000005,1,0,0.565,RightResponse,correct
74,1,Change,0.0,-8.0,-1.5,0,1,1.156,RightResponse,incorrect
75,1,Blank,-0.0,8.0,1.2000000000000002,1,0,1.324,RightResponse,correct
76,1,Blank,0.0,-8.0,-0.2999999999999998,0,1,0.92,NoResponse,invalid
77,1,Blank,0.0,-6.0,-0.8999999999999999,0,1,1.466,LeftResponse,correct
78,1,Change,0.0,-6.0,0.30000000000000027,0,1,0.55,RightResponse,correct
79,1,Change,-0.0,6.0,1.5000000000000004,0,1,0.755,LeftResponse,incorrect
80,1,Step,-0.0,6.0,-1.5,0,0,0.866,LeftResponse,correct
81,1,Blank,-0.0,6.0,-1.5,1,1,0.723,LeftResponse,correct
82,1,Change,0.0,-8.0,-1.5,1,1,0.79,RightResponse,incorrect
83,1,Change,0.0,-8.0,0.9000000000000004,0,0,0.851,RightResponse,correct
84,1,Step,0.0,-6.0,-1.2,0,0,1.204,RightResponse,incorrect
85,1,Change,0.0,-8.0,2.220446049250313e-16,1,0,1.086,RightResponse,correct
86,1,Blank,-0.0,6.0,-0.2999999999999998,0,1,0.588,LeftResponse,correct
87,1,Step,-0.0,8.0,-0.8999999999999999,1,0,1.387,LeftResponse,correct
88,1,Blank,0.0,-6.0,0.6000000000000005,1,1,1.195,RightResponse,correct
89,1,Blank,0.0,-6.0,2.220446049250313e-16,0,1,1.393,RightResponse,correct
90,1,Step,0.0,-8.0,-0.2999999999999998,0,0,1.151,LeftResponse,correct
91,1,Change,-0.0,8.0,0.9000000000000004,1,0,0.67,LeftResponse,incorrect
92,1,Change,-0.0,8.0,1.2000000000000002,0,1,1.213,LeftResponse,incorrect
93,1,Blank,0.0,-8.0,2.220446049250313e-16,1,0,1.316,RightResponse,correct
94,1,Step,-0.0,8.0,0.30000000000000027,0,1,0.974,LeftResponse,incorrect
95,1,Blank,-0.0,6.0,-0.2999999999999998,1,0,1.345,LeftResponse,correct
96,1,Step,-0.0,6.0,0.30000000000000027,0,0,1.184,LeftResponse,incorrect
97,1,Change,-0.0,8.0,0.9000000000000004,1,1,1.266,LeftResponse,incorrect
98,1,Step,-0.0,8.0,0.30000000000000027,1,1,1.412,LeftResponse,incorrect
99,1,Step,0.0,-6.0,-0.5999999999999999,0,0,0.834,RightResponse,incorrect
100,1,Step,-0.0,8.0,-1.5,0,1,1.129,LeftResponse,correct
101,1,Change,0.0,-6.0,-0.2999999999999998,1,1,0.901,LeftResponse,correct
102,1,Blank,0.0,-6.0,-0.8999999999999999,1,1,1.412,RightResponse,incorrect
103,1,Blank,0.0,-6.0,-0.5999999999999999,1,1,1.432,LeftResponse,correct
104,1,Step,-0.0,8.0,-0.8999999999999999,0,0,0.826,LeftResponse,correct
105,1,Change,-0.0,6.0,0.6000000000000005,1,1,1.339,LeftResponse,incorrect
106,1,Step,0.0,-8.0,1.2000000000000002,0,1,1.376,RightResponse,correct
107,1,Blank,0.0,-6.0,0.30000000000000027,1,1,0.803,RightResponse,correct
108,1,Step,-0.0,6.0,0.30000000000000027,1,1,1.364,LeftResponse,incorrect
109,1,Step,-0.0,8.0,1.5000000000000004,1,1,0.868,LeftResponse,incorrect
110,1,Change,-0.0,6.0,0.9000000000000004,1,0,1.25,LeftResponse,incorrect
111,1,Step,-0.0,8.0,2.220446049250313e-16,1,1,0.688,LeftResponse,incorrect
112,1,Step,-0.0,6.0,0.9000000000000004,1,1,1.044,LeftResponse,incorrect
113,1,Blank,0.0,-8.0,0.30000000000000027,1,1,1.479,RightResponse,correct
114,1,Blank,-0.0,8.0,-0.8999999999999999,0,0,0.804,LeftResponse,correct
115,1,Change,-0.0,6.0,0.30000000000000027,0,1,1.042,LeftResponse,incorrect
116,1,Blank,-0.0,6.0,-1.2,0,1,0.787,LeftResponse,correct
117,1,Blank,-0.0,8.0,-0.8999999999999999,1,0,0.941,LeftResponse,correct
118,1,Change,0.0,-8.0,-1.2,1,0,1.02,RightResponse,incorrect
119,1,Step,0.0,-8.0,0.30000000000000027,1,1,1.292,RightResponse,correct
120,1,Step,0.0,-8.0,1.5000000000000004,1,0,0.71,RightResponse,correct
121,1,Blank,-0.0,6.0,-0.8999999999999999,1,1,1.317,LeftResponse,correct
122,1,Blank,-0.0,8.0,0.9000000000000004,0,1,1.212,LeftResponse,incorrect
123,1,Change,-0.0,8.0,-1.2,1,1,0.893,RightResponse,incorrect
124,1,Step,-0.0,8.0,1.2000000000000002,0,1,0.929,RightResponse,correct
125,1,Step,0.0,-8.0,1.2000000000000002,1,0,0.825,LeftResponse,incorrect
126,1,Step,0.0,-8.0,2.220446049250313e-16,0,0,0.588,RightResponse,correct
127,1,Change,-0.0,6.0,-0.2999999999999998,1,1,0.674,LeftResponse,correct
128,1,Change,0.0,-8.0,0.30000000000000027,0,1,0.578,RightResponse,correct
129,1,Step,-0.0,8.0,0.9000000000000004,0,0,1.131,LeftResponse,incorrect
130,1,Change,0.0,-6.0,-0.8999999999999999,0,1,1.379,RightResponse,incorrect
131,1,Change,-0.0,6.0,-0.8999999999999999,0,1,0.879,LeftResponse,correct
132,2,Change,-0.0,8.0,-1.2,1,0,0.611,LeftResponse,correct
133,2,Blank,0.0,-6.0,2.220446049250313e-16,0,0,0.725,RightResponse,correct
134,2,Change,-0.0,8.0,-1.2,0,0,0.895,LeftResponse,correct
135,2,Step,0.0,-8.0,2.220446049250313e-16,1,1,0.588,RightResponse,correct
136,2,Change,0.0,-6.0,1.5000000000000004,1,1,1.101,RightResponse,correct
137,2,Change,-0.0,6.0,2.220446049250313e-16,0,0,1.244,LeftResponse,incorrect
138,2,Change,-0.0,6.0,1.2000000000000002,1,1,1.075,LeftResponse,incorrect
139,2,Change,-0.0,6.0,-0.8999999999999999,1,1,0.529,LeftResponse,correct
140,2,Blank,-0.0,6.0,-0.5999999999999999,1,1,0.822,LeftResponse,correct
141,2,Blank,0.0,-6.0,-0.2999999999999998,1,0,0.898,RightResponse,incorrect
142,2,Step,0.0,-8.0,0.9000000000000004,1,1,0.607,RightResponse,correct
143,2,Blank,-0.0,6.0,-1.5,1,0,1.287,LeftResponse,correct
144,2,Blank,0.0,-8.0,0.30000000000000027,1,0,0.569,RightResponse,correct
145,2,Blank,0.0,-6.0,-1.5,1,1,1.233,LeftResponse,correct
146,2,Step,-0.0,6.0,2.220446049250313e-16,1,0,1.44,RightResponse,correct
147,2,Step,0.0,-6.0,1.5000000000000004,1,1,0.638,RightResponse,correct
148,2,Change,-0.0,6.0,2.220446049250313e-16,1,1,0.975,LeftResponse,incorrect
149,2,Change,0.0,-6.0,-0.5999999999999999,0,0,1.247,RightResponse,incorrect
150,2,Change,0.0,-6.0,-0.2999999999999998,0,1,1.483,RightResponse,incorrect
151,2,Blank,0.0,-6.0,0.6000000000000005,0,1,0.973,RightResponse,correct
152,2,Blank,-0.0,8.0,0.30000000000000027,1,1,1.001,LeftResponse,incorrect
153,2,Step,-0.0,8.0,0.30000000000000027,1,0,1.174,RightResponse,correct
154,2,Step,-0.0,6.0,-0.5999999999999999,1,1,1.077,LeftResponse,correct
155,2,Blank,0.0,-6.0,1.2000000000000002,0,1,1.189,RightResponse,correct
156,2,Blank,-0.0,6.0,0.9000000000000004,1,1,1.205,LeftResponse,incorrect
157,2,Change,0.0,-6.0,2.220446049250313e-16,0,1,1.444,RightResponse,correct
158,2,Blank,0.0,-8.0,-0.2999999999999998,1,1,1.448,RightResponse,incorrect
159,2,Change,-0.0,8.0,2.220446049250313e-16,0,0,0.631,LeftResponse,incorrect
160,2,Change,-0.0,8.0,-0.2999999999999998,0,1,1.011,LeftResponse,correct
161,2,Step,-0.0,8.0,0.6000000000000005,1,1,0.93,LeftResponse,incorrect
162,2,Blank,-0.0,8.0,-0.5999999999999999,0,0,0.817,LeftResponse,correct
163,2,Change,-0.0,6.0,-0.5999999999999999,1,1,0.961,LeftResponse,correct
164,2,Blank,0.0,-8.0,1.5000000000000004,0,0,1.173,RightResponse,correct
165,2,Change,0.0,-6.0,0.9000000000000004,0,0,0.856,RightResponse,correct
166,2,Blank,0.0,-8.0,1.5000000000000004,1,0,1.492,RightResponse,correct
167,2,Change,-0.0,8.0,-1.5,1,1,1.288,LeftResponse,correct
168,2,Change,-0.0,8.0,0.30000000000000027,0,1,0.936,LeftResponse,incorrect
169,2,Blank,-0.0,6.0,1.2000000000000002,0,0,1.108,RightResponse,correct
170,2,Step,0.0,-6.0,1.2000000000000002,1,1,0.691,RightResponse,correct
171,2,Step,0.0,-6.0,1.5000000000000004,0,1,0.565,RightResponse,correct
172,2,Change,0.0,-6.0,-0.5999999999999999,1,0,0.81,RightResponse,incorrect
173,2,Change,0.0,-8.0,-0.5999999999999999,1,0,0.651,RightResponse,incorrect
174,2,Step,0.0,-8.0,-0.5999999999999999,0,1,1.495,RightResponse,incorrect
175,2,Change,0.0,-8.0,0.6000000000000005,1,1,0.792,RightResponse,correct
176,2,Change,-0.0,6.0,-1.2,1,1,0.702,LeftResponse,correct
177,2,Change,-0.0,8.0,-0.5999999999999999,0,1,1.45,LeftResponse,correct
178,2,Step,0.0,-6.0,0.6000000000000005,1,0,1.497,RightResponse,correct
179,2,Blank,0.0,-6.0,0.30000000000000027,0,1,0.66,RightResponse,correct
180,2,Change,0.0,-8.0,-1.2,0,0,1.297,RightResponse,incorrect
181,2,Blank,-0.0,8.0,-0.8999999999999999,0,1,1.102,LeftResponse,correct
182,2,Blank,0.0,-6.0,0.9000000000000004,1,1,0.745,RightResponse,correct
183,2,Change,0.0,-8.0,1.5000000000000004,1,1,0.757,RightResponse,correct
184,2,Blank,-0.0,8.0,2.220446049250313e-16,1,1,0.691,LeftResponse,incorrect
185,2,Blank,0.0,-6.0,1.5000000000000004,0,0,0.925,RightResponse,correct
186,2,Change,-0.0,6.0,0.9000000000000004,0,1,1.34,RightResponse,correct
187,2,Blank,-0.0,6.0,-0.8999999999999999,1,0,0.695,LeftResponse,correct
188,2,Change,-0.0,8.0,0.9000000000000004,0,1,1.109,LeftResponse,incorrect
189,2,Change,0.0,-6.0,-1.5,1,1,0.816,LeftResponse,correct
190,2,Blank,-0.0,8.0,-0.2999999999999998,1,0,1.265,LeftResponse,correct
191,2,Blank,0.0,-8.0,-0.8999999999999999,1,0,1.132,LeftResponse,correct
192,2,Blank,0.0,-8.0,0.9000000000000004,0,1,1.085,RightResponse,correct
193,2,Blank,0.0,-8.0,-0.8999999999999999,0,1,1.398,LeftResponse,correct
194,2,Blank,-0.0,8.0,-1.2,1,1,1.268,LeftResponse,correct
195,2,Change,-0.0,6.0,1.2000000000000002,1,0,1.195,RightResponse,correct
196,2,Change,0.0,-6.0,0.30000000000000027,1,0,0.911,RightResponse,correct
