trialIndex,blockId,trialType,fixationDurationInSec,fixPosition,shapeInit,contrastInit,targetPosition,displacement,response,result
0,pract,Change,0.787,0,0,0,8,-1.5,LeftResponse,correct
1,pract,Step,0.665,0,1,1,-6,0.0,RightResponse,correct
2,pract,Change,0.935,0,1,1,6,1.5000000000000004,RightResponse,correct
3,pract,Step,1.334,0,0,1,-8,-1.5,LeftResponse,correct
4,pract,Change,0.832,0,0,0,8,0.0,RightResponse,correct
5,pract,Blank,0.926,0,1,0,-8,1.5000000000000004,LeftResponse,incorrect
