trialIndex,blockId,trialType,fixationDurationInSec,fixPosition,shapeInit,contrastInit,targetPosition,displacement,response,result
0,pract,Blank,0.55,0,0,0,6,-1.5,LeftResponse,correct
1,pract,Change,1.375,0,1,1,-8,0.0,LeftResponse,correct
2,pract,Change,0.546,0,1,0,8,1.5000000000000004,RightResponse,correct
3,pract,Change,1.487,0,0,1,-6,-1.5,LeftResponse,correct
4,pract,Change,1.035,0,1,1,8,0.0,LeftResponse,correct
5,pract,Change,0.834,0,1,1,-6,1.5000000000000004,RightResponse,correct
