,blockID,trialNumber,triggerName,timestamp_sys,timestamp_psyc,triggerSent_Serial00
0,pract,-1,StartPractice,1764350624.1753604,646.4197196960449,False
1,pract,0,startFixDisplay,1764350624.1904771,646.4348387718201,False
2,pract,0,startFixPeriod,1764350624.4958348,646.7401962280273,False
3,pract,0,TargetPresentation,1764350625.0440233,647.2883851528168,False
4,pract,0,TargetRemoval,1764350625.0508401,647.2951982021332,True
5,pract,0,TargetReappeared,1764350625.3007135,647.545072555542,False
6,pract,0,LeftResponse,1764350626.5566366,648.8009939193726,False
7,pract,0,FeedbackPeriodStarted,1764350626.5703547,648.8147122859955,False
8,pract,1,startFixDisplay,1764350627.0769117,649.3212697505951,False
9,pract,1,startFixPeriod,1764350629.7831995,652.0275585651398,False
10,pract,1,TargetPresentation,1764350631.157237,653.4015958309174,False
11,pract,1,TargetDisplacement,1764350631.3584194,653.6027772426605,True
12,pract,1,LeftResponse,1764350632.254124,654.4984812736511,False
13,pract,1,FeedbackPeriodStarted,1764350632.2675424,654.5119035243988,False
14,pract,2,startFixDisplay,1764350632.773995,655.0183560848236,False
15,pract,2,startFixPeriod,1764350632.780903,655.0252621173859,False
16,pract,2,TargetPresentation,1764350633.322295,655.5666568279266,False
17,pract,2,TargetDisplacement,1764350634.7377317,656.9820892810822,True
18,pract,2,RightResponse,1764350635.182355,657.4267129898071,False
19,pract,2,FeedbackPeriodStarted,1764350635.1958098,657.4401717185974,False
20,pract,3,startFixDisplay,1764350635.7021918,657.9465508460999,False
21,pract,3,startFixPeriod,1764350635.9659443,658.2103018760681,False
22,pract,3,TargetPresentation,1764350637.450894,659.6952517032623,False
23,pract,3,TargetDisplacement,1764350637.6105604,659.8549361228943,True
24,pract,3,LeftResponse,1764350638.408819,660.653178691864,False
25,pract,3,FeedbackPeriodStarted,1764350638.4222858,660.6666431427002,False
26,pract,4,startFixDisplay,1764350638.9289165,661.1732769012451,False
27,pract,4,startFixPeriod,1764350638.9358761,661.1802361011505,False
28,pract,4,TargetPresentation,1764350639.9697042,662.2140619754791,False
29,pract,4,TargetDisplacement,1764350640.4070418,662.6514024734497,True
30,pract,4,LeftResponse,1764350641.5037103,663.7480680942535,False
31,pract,4,FeedbackPeriodStarted,1764350641.510252,663.7546095848083,False
32,pract,5,startFixDisplay,1764350642.016816,664.2611765861511,False
33,pract,5,startFixPeriod,1764350642.0863345,664.330694437027,False
34,pract,5,TargetPresentation,1764350642.9188545,665.1632122993469,False
35,pract,5,TargetDisplacement,1764350643.0715122,665.315869808197,True
36,pract,5,RightResponse,1764350643.8907804,666.1351401805878,False
37,pract,5,FeedbackPeriodStarted,1764350643.9110482,666.1554057598114,False
38,pract,-1,EndPractice,1764350644.4049706,666.6493287086487,False
39,0,0,startFixDisplay,1764350716.750326,738.9946897029877,False
40,0,0,startFixPeriod,1764350717.00714,739.2515051364899,False
41,0,0,TargetPresentation,1764350718.4711227,740.7154829502106,False
42,0,0,TargetRemoval,1764350718.6861882,740.9305481910706,True
43,0,0,TargetReappeared,1764350718.9361262,741.1804866790771,False
44,0,0,RightResponse,1764350719.4495625,741.6939208507538,False
45,0,1,FeedbackPeriodStarted,1764350719.4633372,741.7076954841614,False
46,0,1,startFixDisplay,1764350719.4634104,741.707768201828,False
47,0,1,startFixPeriod,1764350719.615986,741.8603451251984,False
48,0,1,TargetPresentation,1764350720.1364737,742.3808319568634,False
49,0,1,TargetDisplacement,1764350720.6360576,742.8804194927216,True
50,0,1,RightResponse,1764350721.538452,743.7828114032745,False
51,0,2,FeedbackPeriodStarted,1764350721.5589645,743.8033254146576,False
52,0,2,startFixDisplay,1764350721.5590968,743.8034560680389,False
53,0,2,startFixPeriod,1764350721.7046905,743.9490489959717,False
54,0,2,TargetPresentation,1764350722.3361557,744.5805130004883,False
55,0,2,TargetRemoval,1764350722.5790358,744.8233957290649,True
56,0,2,TargetReappeared,1764350722.8288312,745.0731911659241,False
57,0,2,RightResponse,1764350723.5160768,745.7604367733002,False
58,0,3,FeedbackPeriodStarted,1764350723.529545,745.7739024162292,False
59,0,3,startFixDisplay,1764350723.5297792,745.7741403579712,False
60,0,3,startFixPeriod,1764350723.7101655,745.9545261859894,False
61,0,3,TargetPresentation,1764350724.355412,746.5997700691223,False
62,0,3,TargetDisplacement,1764350724.52183,746.7661876678467,True
63,0,3,LeftResponse,1764350725.3893242,747.6336822509766,False
64,0,4,FeedbackPeriodStarted,1764350725.403218,747.6475756168365,False
65,0,4,startFixDisplay,1764350725.4032621,747.6476194858551,False
66,0,4,startFixPeriod,1764350725.576847,747.8212103843689,False
67,0,4,TargetPresentation,1764350726.27055,748.5149214267731,False
68,0,4,TargetRemoval,1764350726.4925036,748.7368609905243,True
69,0,4,TargetReappeared,1764350726.7424273,748.9867849349976,False
70,0,4,RightResponse,1764350727.3464925,749.5908501148224,False
71,0,5,FeedbackPeriodStarted,1764350727.3601143,749.6044752597809,False
72,0,5,startFixDisplay,1764350727.3602514,749.6046104431152,False
73,0,5,startFixPeriod,1764350727.5058196,749.7501814365387,False
74,0,5,TargetPresentation,1764350728.5534446,750.7978024482727,False
75,0,5,TargetDisplacement,1764350728.7129898,750.9573476314545,True
76,0,5,LeftResponse,1764350729.8997083,752.144065618515,False
77,0,6,FeedbackPeriodStarted,1764350729.9134805,752.1578381061554,False
78,0,6,startFixDisplay,1764350729.913534,752.1578917503357,False
79,0,6,startFixPeriod,1764350730.080251,752.3246128559113,False
80,0,6,TargetPresentation,1764350730.7254467,752.9698045253754,False
81,0,6,TargetDisplacement,1764350730.8920643,753.136424779892,True
82,0,6,RightResponse,1764350731.8084488,754.0528104305267,False
83,0,6,FeedbackPeriodStarted,1764350731.821785,754.0661430358887,False
84,0,7,startFixDisplay,1764350733.8272073,756.0715680122375,False
85,0,7,startFixPeriod,1764350733.8341372,756.078497171402,False
86,0,7,TargetPresentation,1764350735.263646,757.5080065727234,False
87,0,7,TargetDisplacement,1764350735.4231799,757.6675403118134,True
88,0,7,LeftResponse,1764350736.4641187,758.7084772586823,False
